"source" "target" "tag"
"324" 34 35 "Mrs Dombey II"
"325" 31 35 "Mrs Perch"
"326" 34 35 "Mrs Skewton"
"327" 31 35 "Paul Dombey"
"328" 31 35 "Towlinson"
"329" 32 35 "Walter Gay"
"330" 31 36 "Cousin Feenix"
"331" 35 36 "Florence Dombey"
"332" 31 36 "Lucretia Tox"
"333" 31 36 "Major Bagstock"
"334" 34 36 "Mr Carker"
"335" 31 36 "Mr Chick"
"336" 35 36 "Mr Dombey"
"337" 31 36 "Mrs Chick"
"338" 35 36 "Mrs Dombey II"
"339" 35 36 "Mrs Skewton"
"340" 35 36 "Paul Dombey"
"341" 36 37 "Florence Dombey"
"342" 36 37 "Flowers"
"343" 36 37 "Major Bagstock"
"344" 36 37 "Mr Carker"
"345" 36 37 "Mr Dombey"
"346" 36 37 "Mrs Dombey II"
"347" 36 37 "Mrs Skewton"
"348" 35 37 "Walter Gay"
"349" 30 37 "Withers"
"350" 36 38 "Lucretia Tox"
"351" 37 38 "Major Bagstock"
"352" 37 38 "Mr Dombey"
"353" 22 38 "Mr Toodle"
"354" 36 38 "Mrs Chick"
"355" 28 38 "Mrs Polly Toodle"
"356" 32 38 "Robin Toodle"
"357" 25 39 "Alex Macstinger"
"358" 23 39 "Captain Bunsby"
"359" 32 39 "Captain Cuttle"
"360" 37 39 "Florence Dombey"
"361" 24 39 "John"
"362" 25 39 "Juliana Macstinger"
"363" 37 39 "Mr Carker"
"364" 38 39 "Mr Dombey"
"365" 31 39 "Mr Perch"
"366" 35 39 "Mr Toots"
"367" 38 39 "Robin Toodle"
"368" 32 39 "Solomon Gills"
"369" 31 39 "Susan Nipper"
"370" 37 39 "Walter Gay"
"371" 39 40 "Florence Dombey"
"372" 37 40 "Flowers"
"373" 38 40 "Major Bagstock"
"374" 39 40 "Mr Carker"
"375" 39 40 "Mr Dombey"
"376" 37 40 "Mrs Dombey II"
"377" 37 40 "Mrs Skewton"
"378" 37 40 "Withers"
"379" 14 41 "Briggs"
"380" 15 41 "Cornelia Blimber"
"381" 36 41 "Cousin Feenix"
"382" 35 41 "Diogenes"
"383" 28 41 "Doctor Blimber"
"384" 40 41 "Florence Dombey"
"385" 14 41 "Johnson"
"386" 40 41 "Major Bagstock"
"387" 12 41 "Master Bitherstone"
"388" 40 41 "Mr Dombey"
"389" 22 41 "Mr Feeder"
"390" 39 41 "Mr Toots"
"391" 28 41 "Mrs Blimber"
"392" 40 41 "Mrs Dombey II"
"393" 40 41 "Mrs Skewton"
"394" 14 41 "Tozer"
"395" 39 42 "Captain Cuttle"
"396" 41 42 "Florence Dombey"
"397" 40 42 "Mr Carker"
