"node_id" "tags" "dpub"
"50" "50" "Daniel Peggotty, David Copperfield, James Steerforth, Little Emily, Martha Endell, Mr Micawber, Rosa Dartle" "50"
"51" "51" "Barkis, Clara Peggotty, Daniel Peggotty, David Copperfield, Ham Peggotty, James Steerforth, Little Emily, Martha Endell, Minnie Joram, Miss Betsey Trotwood, Mr Joram, Mr Omer, Mrs Gummidge" "51"
"52" "52" "Agnes Wickfield, David Copperfield, Miss Betsey Trotwood, Miss Micawber, Mr Dick, Mr Micawber, Mr Wickfield, Mrs Heep, Mrs Micawber, Tommy Traddles, Uriah" "52"
"53" "53" "Agnes Wickfield, David Copperfield, Miss Betsey Trotwood, Mr Wickfield" "53"
"54" "54" "Agnes Wickfield, Clara Peggotty, Daniel Peggotty, David Copperfield, Miss Betsey Trotwood, Mr Dick, Mr Micawber, Mr Wickfield, Mrs Micawber, Tommy Traddles, Uriah" "54"
"55" "55" "Clara Peggotty, Daniel Peggotty, David Copperfield, Ham Peggotty, Little Emily, Miss Betsey Trotwood" "55"
"56" "56" "Mr Joram, Mrs Steerforth, Rosa Dartle" "56"
"57" "57" "Agnes Wickfield, Clara Peggotty, Daniel Peggotty, David Copperfield, Little Emily, Martha Endell, Miss Betsey Trotwood, Miss Micawber, Mr Micawber, Mrs Gummidge, Mrs Micawber, Tommy Traddles" "57"
"58" "58" "Agnes Wickfield, Tommy Traddles" "58"
"59" "59" "Agnes Wickfield, Caroline Crewler, Clara Peggotty, David Copperfield, Jane Murdstone, Louisa Crewler, Miss Betsey Trotwood, Mr Chillip, Mr Dick, Mr Micawber, Mr Murdstone, Mrs Chillip, Mrs Crewler, Reverend Crewler, Sarah Crewler, Sophy Crewler, Tommy Traddles" "59"
"60" "60" "Agnes Wickfield, David Copperfield, Janet, Little Emily, Miss Betsey Trotwood, Miss Larkins, Miss Shepherd, Mr Dick, Mr Micawber, Mr Wickfield, Uriah" "60"
"61" "61" "David Copperfield, Littimer, Miss Betsey Trotwood, Miss Mowcher, Mr Creakle, Sophy Crewler, Tommy Traddles, Uriah" "61"
"62" "62" "Agnes Wickfield, Annie Strong, Clara Peggotty, David Copperfield, Doctor Strong, Miss Betsey Trotwood, Mr Dick, Sophy Crewler, Tommy Traddles" "62"
"63" "63" "Agnes Wickfield, Clara Peggotty, Daniel Peggotty, David Copperfield, Little Emily, Martha Endell, Miss Betsey Trotwood, Mr Mell, Mr Micawber, Mrs Gummidge, Tommy Traddles" "63"
"64" "64" "Agnes Wickfield, Caroline Crewler, Clara Peggotty, David Copperfield, Jack Maldon, Julia Mills, Miss Betsey Trotwood, Mrs Crewler, Mrs Markleham, Reverend Crewler, Rosa Dartle, Sophy Crewler, Tommy Traddles" "64"
