"","V1","V2"
"457","64","Amy Dorrit"
"458","64","Arthur Clennam"
"459","64","John Baptist Cavalletto"
"460","49","Maggy"
"461","63","Mr John Chivery"
"462","64","Mr Pancks"
"463","55","Mr William Dorrit"
"464","64","Mrs Plornish"
"465","59","Affery Flintwinch"
"466","65","Amy Dorrit"
"467","65","Arthur Clennam"
"468","59","Christopher Casby"
"469","64","Jeremiah Flintwinch"
"470","55","Mr Frederick Dorrit"
"471","65","Mr Pancks"
"472","59","Mrs Clennam"
"473","64","Rigaud"
"474","66","Affery Flintwinch"
"475","66","Amy Dorrit"
"476","66","Arthur Clennam"
"477","66","Jeremiah Flintwinch"
"478","66","Mrs Clennam"
"479","67","Arthur Clennam"
"480","66","Christopher Casby"
"481","64","Mr Merdle"
"482","66","Mr Pancks"
"483","64","Mr Rugg"
"484","67","Mrs Clennam"
"485","65","Mrs Plornish"
"486","67","Affery Flintwinch"
"487","67","Amy Dorrit"
"488","68","Arthur Clennam"
"489","62","Daniel Doyce"
"490","60","Fanny Dorrit"
"491","56","Harriet Beadle"
"492","64","Henry Gowan"
"493","65","Maggy"
"494","50","Minnie Meagles"
"495","64","Miss Wade"
"496","47","Mr Meagles"
"497","68","Mr Merdle"
"498","60","Mr Sparkler"
"499","60","Mrs General"
"500","56","Mrs Meagles"
"501","61","Mrs Merdle"
"502","68","Mrs Plornish"
"503","45","Mrs Tickit"
"504","66","Rigaud"
"505","69","Amy Dorrit"
"506","69","Arthur Clennam"
"507","69","Daniel Doyce"
"508","55","Edward Dorrit"
"509","69","Fanny Dorrit"
"510","59","Flora Finching"
"511","69","Maggy"
"512","69","Minnie Meagles"
"513","65","Mr John Chivery"
"514","69","Mr Meagles"
"515","68","Mr Pancks"
"516","68","Mr Rugg"
