"source" "target" "tag"
68 69 "Arthur Clennam"
62 69 "Daniel Doyce"
60 69 "Fanny Dorrit"
56 69 "Harriet Beadle"
64 69 "Henry Gowan"
65 69 "Maggy"
50 69 "Minnie Meagles"
64 69 "Miss Wade"
47 69 "Mr Meagles"
68 69 "Mr Merdle"
60 69 "Mr Sparkler"
60 69 "Mrs General"
56 69 "Mrs Meagles"
61 69 "Mrs Merdle"
68 69 "Mrs Plornish"
45 69 "Mrs Tickit"
66 69 "Rigaud"
69 70 "Amy Dorrit"
69 70 "Arthur Clennam"
69 70 "Daniel Doyce"
55 70 "Edward Dorrit"
69 70 "Fanny Dorrit"
59 70 "Flora Finching"
69 70 "Maggy"
69 70 "Minnie Meagles"
59 70 "Mr F.'s Aunt"
65 70 "Mr John Chivery"
69 70 "Mr Meagles"
68 70 "Mr Pancks"
68 70 "Mr Rugg"
