"source" "target" "tag"
55 59 "Tim Linkinwater"
57 59 "Wackford Squeers"
59 60 "Charles Cheeryble"
59 60 "Madeline Bray"
51 60 "Mr Brooker"
57 60 "Mrs Squeers"
59 60 "Nicholas Nickleby"
59 60 "Ralph Nickleby"
59 60 "Smike"
59 60 "Tim Linkinwater"
59 60 "Wackford Squeers"
45 60 "Wackford SqueersJunior"
60 61 "Charles Cheeryble"
59 61 "Edwin Cheeryble"
59 61 "Frank Cheeryble"
58 61 "Kate Nickleby"
60 61 "Madeline Bray"
49 61 "Miss La Creevy"
35 61 "Mr Trimmers"
55 61 "Mrs Nickleby"
60 61 "Nicholas Nickleby"
60 61 "Ralph Nickleby"
60 61 "Tim Linkinwater"
59 62 "Arthur Gride"
61 62 "Nicholas Nickleby"
61 62 "Ralph Nickleby"
61 63 "Charles Cheeryble"
61 63 "Edwin Cheeryble"
61 63 "Frank Cheeryble"
61 63 "Kate Nickleby"
61 63 "Madeline Bray"
61 63 "Miss La Creevy"
61 63 "Mrs Nickleby"
59 63 "Newman Noggs"
62 63 "Nicholas Nickleby"
62 63 "Ralph Nickleby"
61 63 "Tim Linkinwater"
6 64 "Baron Von Koeldwethout"
63 64 "Edwin Cheeryble"
42 64 "Fanny Squeers"
63 64 "Frank Cheeryble"
45 64 "John Browdie"
63 64 "Kate Nickleby"
44 64 "Madame Mantalini"
63 64 "Madeline Bray"
45 64 "Matilda Price"
44 64 "Mr Mantalini"
60 64 "Mrs Squeers"
63 64 "Nicholas Nickleby"
60 64 "Smike"
63 64 "Tim Linkinwater"
60 64 "Wackford Squeers"
60 64 "Wackford SqueersJunior"
62 65 "Arthur Gride"
64 65 "Edwin Cheeryble"
64 65 "Frank Cheeryble"
64 65 "Kate Nickleby"
64 65 "Madeline Bray"
63 65 "Miss La Creevy"
60 65 "Mr Brooker"
63 65 "Mrs Nickleby"
63 65 "Newman Noggs"
64 65 "Nicholas Nickleby"
59 65 "Peg Sliderskew"
63 65 "Ralph Nickleby"
50 65 "Sir Mulberry Hawk"
64 65 "Tim Linkinwater"
64 65 "Wackford Squeers"
