"id1" "id2" "label"
"229" "Augustus Snodgrass" "Mr Phunky" 2
"230" "Augustus Snodgrass" "Mr Podder" 1
"231" "Augustus Snodgrass" "Mr Porkenham" 1
"232" "Augustus Snodgrass" "Mr Pott" 4
"233" "Augustus Snodgrass" "Mr Raddle" 1
"234" "Augustus Snodgrass" "Mr Skimpin" 1
"235" "Augustus Snodgrass" "Mr Slasher" 1
"236" "Augustus Snodgrass" "Mr Smangle" 1
"237" "Augustus Snodgrass" "Mr Smithies" 1
"238" "Augustus Snodgrass" "Mr Snicks" 1
"239" "Augustus Snodgrass" "Mr Staple" 1
"240" "Augustus Snodgrass" "Mr Stareleigh" 1
"241" "Augustus Snodgrass" "Mr Struggles" 1
"242" "Augustus Snodgrass" "Mr Trundle" 10
"243" "Augustus Snodgrass" "Mr Wardle" 12
"244" "Augustus Snodgrass" "Mr Watty" 1
"245" "Augustus Snodgrass" "Mrs Budger" 1
"246" "Augustus Snodgrass" "Mrs Bulder" 1
"247" "Augustus Snodgrass" "Mrs Bunkin" 1
"248" "Augustus Snodgrass" "Mrs Cluppins" 2
"249" "Augustus Snodgrass" "Mrs Dowler" 1
"250" "Augustus Snodgrass" "Mrs Hunter" 1
"251" "Augustus Snodgrass" "Mrs Mudberry" 1
"252" "Augustus Snodgrass" "Mrs Nupkins" 1
"253" "Augustus Snodgrass" "Mrs Porkenham" 1
"254" "Augustus Snodgrass" "Mrs Pott" 4
"255" "Augustus Snodgrass" "Mrs Raddle" 1
"256" "Augustus Snodgrass" "Mrs Sanders" 2
"257" "Augustus Snodgrass" "Mrs Smithe" 1
"258" "Augustus Snodgrass" "Mrs Tomlinson" 1
"259" "Augustus Snodgrass" "Mrs Wardle" 8
"260" "Augustus Snodgrass" "Mrs Wugsby" 1
"261" "Augustus Snodgrass" "Muzzle" 2
"262" "Augustus Snodgrass" "Nathaniel Winkle" 27
"263" "Augustus Snodgrass" "Neddy" 1
"264" "Augustus Snodgrass" "Peter Magnus" 1
"265" "Augustus Snodgrass" "Quanko Samba" 1
"266" "Augustus Snodgrass" "Rachael Wardle" 4
"267" "Augustus Snodgrass" "Richard Upwitch" 1
"268" "Augustus Snodgrass" "Sam" 1
"269" "Augustus Snodgrass" "Sam Weller" 16
"270" "Augustus Snodgrass" "Samuel Pickwick" 28
"271" "Augustus Snodgrass" "Serjeant Buzfuz" 1
"272" "Augustus Snodgrass" "Serjeant Snubbin" 2
"273" "Augustus Snodgrass" "Sir Geoffrey Manning" 2
"274" "Augustus Snodgrass" "Sololomon Lucas" 1
"275" "Augustus Snodgrass" "Solomon Pell" 1
"276" "Augustus Snodgrass" "Thomas Clubber" 1
"277" "Augustus Snodgrass" "Thomas Groffin" 1
"278" "Augustus Snodgrass" "Tom Bardell" 3
"279" "Augustus Snodgrass" "Tom Roker" 1
"280" "Augustus Snodgrass" "Tom Smart" 1
"281" "Augustus Snodgrass" "Tommy" 1
"282" "Augustus Snodgrass" "Tony Weller" 17
"283" "Augustus Snodgrass" "Tracy Tupman" 27
"284" "Augustus Snodgrass" "Wilkins" 1
"285" "Benjamin Allen" "Betsy" 1
"286" "Benjamin Allen" "Bob Sawyer" 8
"287" "Benjamin Allen" "Dodson" 3
"288" "Benjamin Allen" "Emily Wardle" 3
"289" "Benjamin Allen" "Fogg" 3
"290" "Benjamin Allen" "Hon Slumkey" 1
"291" "Benjamin Allen" "Isabella Wardle" 2
"292" "Benjamin Allen" "Jack Hopkins" 1
"293" "Benjamin Allen" "Job Trotter" 2
"294" "Benjamin Allen" "Joe" 2
"295" "Benjamin Allen" "Martha Bardell" 3
"296" "Benjamin Allen" "Mary" 3
"297" "Benjamin Allen" "Mr Dowler" 1
"298" "Benjamin Allen" "Mr Gunter" 1
"299" "Benjamin Allen" "Mr Lowten" 2
"300" "Benjamin Allen" "Mr Noddy" 1
"301" "Benjamin Allen" "Mr Perker" 3
"302" "Benjamin Allen" "Mr Pott" 1
"303" "Benjamin Allen" "Mr Raddle" 1
"304" "Benjamin Allen" "Mr Slasher" 1
"305" "Benjamin Allen" "Mr Snicks" 1
"306" "Benjamin Allen" "Mr Trundle" 3
"307" "Benjamin Allen" "Mr Wardle" 3
"308" "Benjamin Allen" "Mrs Dowler" 1
"309" "Benjamin Allen" "Mrs Pott" 1
"310" "Benjamin Allen" "Mrs Raddle" 1
"311" "Benjamin Allen" "Mrs Wardle" 3
"312" "Benjamin Allen" "Nathaniel Winkle" 9
"313" "Benjamin Allen" "Neddy" 1
"314" "Benjamin Allen" "Sam Weller" 8
"315" "Benjamin Allen" "Samuel Pickwick" 10
"316" "Benjamin Allen" "Solomon Pell" 2
"317" "Benjamin Allen" "Tom Cripps" 3
"318" "Benjamin Allen" "Tom Roker" 1
"319" "Benjamin Allen" "Tom Smart" 1
"320" "Benjamin Allen" "Tony Weller" 8
"321" "Benjamin Allen" "Tracy Tupman" 4
"322" "Betsy" "Bob Sawyer" 1
"323" "Betsy" "Dodson" 1
"324" "Betsy" "Fogg" 1
"325" "Betsy" "Jack Hopkins" 1
"326" "Betsy" "Jackson" 1
"327" "Betsy" "Job Trotter" 1
"328" "Betsy" "Martha Bardell" 1
"329" "Betsy" "Mary" 1
"330" "Betsy" "Mr Gunter" 1
"331" "Betsy" "Mr Noddy" 1
"332" "Betsy" "Mr Perker" 1
"333" "Betsy" "Mr Raddle" 2
"334" "Betsy" "Mr Slasher" 1
"335" "Betsy" "Mrs Cluppins" 1
"336" "Betsy" "Mrs Raddle" 2
"337" "Betsy" "Mrs Rogers" 1
"338" "Betsy" "Mrs Sanders" 1
"339" "Betsy" "Nathaniel Winkle" 1
"340" "Betsy" "Sam Weller" 1
"341" "Betsy" "Samuel Pickwick" 2
"342" "Betsy" "Tom Bardell" 1
"343" "Betsy" "Tracy Tupman" 1
"344" "Bill" "Dodson" 1
"345" "Bill" "Fogg" 1
"346" "Bill" "Mary" 1
"347" "Bill" "Mr Mivins" 1
"348" "Bill" "Mr Smangle" 1
"349" "Bill" "Sam Weller" 1
"350" "Bill" "Samuel Pickwick" 1
"351" "Bill" "Tom Roker" 1
"352" "Bill" "Tony Weller" 1
"353" "Bob Sawyer" "Dodson" 3
"354" "Bob Sawyer" "Emily Wardle" 2
"355" "Bob Sawyer" "Fogg" 3
"356" "Bob Sawyer" "Hon Slumkey" 1
"357" "Bob Sawyer" "Isabella Wardle" 1
"358" "Bob Sawyer" "Jack Hopkins" 1
"359" "Bob Sawyer" "Job Trotter" 2
"360" "Bob Sawyer" "Joe" 1
"361" "Bob Sawyer" "Martha Bardell" 3
"362" "Bob Sawyer" "Mary" 4
"363" "Bob Sawyer" "Mr Dowler" 2
"364" "Bob Sawyer" "Mr Gunter" 1
"365" "Bob Sawyer" "Mr Lowten" 1
"366" "Bob Sawyer" "Mr Noddy" 1
"367" "Bob Sawyer" "Mr Nupkins" 1
"368" "Bob Sawyer" "Mr Perker" 2
"369" "Bob Sawyer" "Mr Pott" 1
"370" "Bob Sawyer" "Mr Raddle" 1
"371" "Bob Sawyer" "Mr Slasher" 1
"372" "Bob Sawyer" "Mr Snicks" 1
"373" "Bob Sawyer" "Mr Stiggins" 1
"374" "Bob Sawyer" "Mr Trundle" 2
"375" "Bob Sawyer" "Mr Wardle" 2
"376" "Bob Sawyer" "Mrs Dowler" 1
"377" "Bob Sawyer" "Mrs Pott" 1
"378" "Bob Sawyer" "Mrs Raddle" 1
"379" "Bob Sawyer" "Mrs Wardle" 3
"380" "Bob Sawyer" "Mrs Weller" 1
"381" "Bob Sawyer" "Muzzle" 1
