"source" "target" "tag"
81 143 "Mr Jellyby"
142 143 "Mr Turveydrop"
142 143 "Prince Turvey"
141 144 "Ada Clare"
143 144 "Caroline Caddy"
112 144 "John Jarndyce"
143 144 "Mr Jellyby"
89 144 "Mr Quale"
143 144 "Mr Turveydrop"
89 144 "Mrs Jellyby"
144 145 "Ada Clare"
144 145 "Caroline Caddy"
130 145 "Charley"
144 145 "John Jarndyce"
144 145 "Mr Jellyby"
144 145 "Mrs Jellyby"
88 145 "Peepy Jellby"
145 146 "Charley"
92 146 "Emma Neckett"
145 146 "John Jarndyce"
95 146 "Mrs Blinder"
94 146 "Tom Neckett"
145 147 "Ada Clare"
106 147 "Conversation Kenge"
146 147 "John Jarndyce"
141 147 "Richard Carstone"
147 148 "Ada Clare"
142 148 "Esther Summerson"
147 148 "John Jarndyce"
147 148 "Richard Carstone"
132 149 "George Rouncewell"
148 149 "John Jarndyce"
148 149 "Richard Carstone"
147 150 "Conversation Kenge"
149 150 "George Rouncewell"
140 150 "Miss Flite"
135 150 "Mr Gridley"
149 150 "Richard Carstone"
150 151 "Conversation Kenge"
148 151 "Esther Summerson"
150 151 "George Rouncewell"
150 151 "Miss Flite"
150 151 "Mr Gridley"
118 151 "Mrs Chadband"
150 151 "Richard Carstone"
127 151 "William Guppy"
151 152 "George Rouncewell"
138 152 "Inspector Bucket"
149 152 "John Jarndyce"
151 152 "Miss Flite"
151 152 "Mr Gridley"
132 152 "Phil Squod"
151 152 "Richard Carstone"
152 153 "George Rouncewell"
152 153 "Inspector Bucket"
152 153 "John Jarndyce"
152 153 "Miss Flite"
152 153 "Mr Gridley"
152 153 "Richard Carstone"
153 154 "Miss Flite"
153 154 "Mr Gridley"
137 154 "Mr Tulkinghorn"
153 154 "Richard Carstone"
138 155 "Guster"
153 155 "Inspector Bucket"
137 155 "Jo"
138 155 "Mr Snagsby"
154 155 "Mr Tulkinghorn"
138 155 "Mrs Snagsby"
118 155 "Reverend Chadband"
155 156 "Guster"
155 156 "Jo"
155 156 "Mr Snagsby"
151 156 "Mrs Chadband"
155 156 "Mrs Snagsby"
155 156 "Reverend Chadband"
156 157 "Guster"
156 157 "Jo"
156 157 "Mr Snagsby"
156 157 "Mrs Snagsby"
156 157 "Reverend Chadband"
157 158 "Guster"
157 158 "Jo"
157 158 "Mr Snagsby"
157 158 "Mrs Snagsby"
157 158 "Reverend Chadband"
153 159 "George Rouncewell"
155 159 "Inspector Bucket"
154 159 "Mr Gridley"
152 159 "Phil Squod"
159 160 "George Rouncewell"
159 160 "Phil Squod"
160 161 "George Rouncewell"
131 161 "Grandfather Smallweed"
131 161 "Judy Smallweed"
160 161 "Phil Squod"
161 162 "George Rouncewell"
161 162 "Grandfather Smallweed"
161 162 "Judy Smallweed"
161 162 "Phil Squod"
131 163 "Captain Hawden"
162 163 "George Rouncewell"
162 163 "Grandfather Smallweed"
162 163 "Judy Smallweed"
155 163 "Mr Tulkinghorn"
162 163 "Phil Squod"
163 164 "George Rouncewell"
163 164 "Grandfather Smallweed"
163 164 "Judy Smallweed"
163 165 "Captain Hawden"
164 165 "George Rouncewell"
164 165 "Grandfather Smallweed"
164 165 "Judy Smallweed"
163 165 "Mr Tulkinghorn"
112 165 "Sir Dedlock"
165 166 "Captain Hawden"
165 166 "George Rouncewell"
165 166 "Grandfather Smallweed"
165 166 "Judy Smallweed"
165 166 "Mr Tulkinghorn"
166 167 "George Rouncewell"
166 167 "Grandfather Smallweed"
166 167 "Mr Tulkinghorn"
167 168 "George Rouncewell"
167 168 "Malta Bagnet"
167 168 "Matthew Bagnet"
167 168 "Mrs Bagnet"
167 168 "Quebec Bagnet"
168 169 "George Rouncewell"
168 169 "Malta Bagnet"
168 169 "Matthew Bagnet"
159 169 "Mr Gridley"
167 169 "Mr Tulkinghorn"
168 169 "Mrs Bagnet"
168 169 "Quebec Bagnet"
5 170 "Bob Stables"
