"Entropy","evenness_log2","entropy","evenness","Node"
4.56348456287621,0.58293625565274,3.16316645828648,0.840999245184589,71
4.55665318090599,0.582063619803581,3.1584313051345,0.839740297772506,72
4.56415501537613,0.583021898775778,3.1636311805465,0.841122802093483,73
4.56498015238591,0.583127301187522,3.1642031219384,0.841274865630203,74
4.55866369320597,0.582320441207476,3.1598248860667,0.840110812738299,75
4.56226992141752,0.582781098221148,3.162324532984,0.840775400327474,76
4.55896019159189,0.582358315699329,3.16003040308695,0.840165454079871,77
4.56155687463324,0.582690014134677,3.16183028661586,0.840643993767618,78
4.56106289192837,0.582626913137103,3.16148788389674,0.840552958271343,79
4.57198245317541,0.584021770084467,3.16905674698808,0.842565311472055,80
4.58080373663519,0.581593729264381,3.17517119474714,0.839062389021842,81
4.59025499317835,0.582793691510135,3.18172230657278,0.840793568603044,82
4.58847274441484,0.582567411415103,3.1804869458673,0.84046711543209,83
4.5981129632507,0.583791364927635,3.18716903637336,0.842232907094899,84
4.59757098961709,0.583722554193787,3.18679336887728,0.842133634190416,85
4.60242763019801,0.584339169065226,3.19015973560294,0.843023221407579,86
4.60453918426283,0.5846072588315,3.19162335334957,0.843409993183896,87
4.62327651169944,0.583520903203911,3.20461107903348,0.841842713307331,88
4.648917126974,0.580130030370406,3.22238379921887,0.836950717886148,89
4.669662157747,0.576479150067258,3.2367631588098,0.831683610977917,90
4.67344560673985,0.576946224426396,3.23938564581199,0.832357456839572,91
4.67103524168966,0.576648660031255,3.23771490807333,0.831928162162358,92
4.67491351215285,0.577127440290901,3.24040312031034,0.832618896068625,93
4.69295256013092,0.573459611973624,3.25290683555632,0.827327338344456,94
4.70034615934487,0.571540416020416,3.25803168800566,0.824558523860269,95
4.69660723264423,0.571085779776721,3.2554400615048,0.823902622406082,96
4.69728301677831,0.571167952010858,3.255908479372,0.824021171880771,97
4.70131379202491,0.571658075691802,3.25870239986965,0.82472827088469,98
4.69856343175086,0.57132364456653,3.25679599540017,0.824245788758741,99
4.69533713569416,0.570931341844998,3.25455969738482,0.823679815567861,100
4.69098010304386,0.570401546768392,3.25153963248765,0.822915482838153,101
4.68889658780046,0.570148200923505,3.25009544977104,0.822549982044105,102
4.69594952879116,0.568266302186561,3.25498417593339,0.81983497606886,103
4.70314963157556,0.569137601113342,3.25997490687814,0.82109199470966,104
4.72704308193388,0.564204638532227,3.27653658462786,0.813975234056994,105
4.7234247436209,0.563772765324268,3.27402854362791,0.813352172721578,106
4.72335126052975,0.563763994619165,3.27397760903046,0.813339519268821,107
4.72656244925397,0.56414727176346,3.2762034354409,0.813892471304181,108
4.72409221567254,0.563852432638717,3.27449119999861,0.813467108361055,109
4.72567288642064,0.564041096408564,3.27558683747104,0.81373929264621,110
4.73353172691866,0.564979102300538,3.28103417060472,0.815092549094884,111
4.73309849959147,0.564927393682,3.28073388030434,0.815017949327349,112
4.73257268151687,0.564864633730044,3.28036941098844,0.814927405855895,113
4.74979301283077,0.564438147657826,3.29230563508698,0.814312116514498,114
4.74625469262583,0.56401767398731,3.28985305841301,0.813705501235221,115
4.74217062222589,0.563532346495097,3.28702219653008,0.813005321668997,116
4.75547784533773,0.562693198126251,3.29624606071113,0.811794686478693,117
4.75803703008413,0.562996014351324,3.29801995240263,0.812231557944907,118
4.76178822565165,0.563439875578174,3.30062008303399,0.812871914335726,119
4.75994005339207,0.563221190097292,3.29933902764307,0.812556417876943,120
4.76405436168676,0.563708016735478,3.30219084883749,0.813258760253627,121
4.7605057486713,0.563288126143718,3.29973113773092,0.812652986179179,122
4.80473927440646,0.555065246896746,3.33039148138048,0.800789879067743,123
4.8027926780248,0.554840367264473,3.32904220358684,0.800465446337466,124
4.80507418015746,0.555103936726256,3.33062362035753,0.80084569669291,125
4.80431071947246,0.555015738289376,3.33009442973626,0.80071845324541,126
4.8077578870737,0.553351095067735,3.33248382423997,0.798316880724698,127
4.81081362372444,0.553702796476508,3.33460189948397,0.79882427860301,128
4.80657585172025,0.553215048167578,3.33166449976741,0.798120606536514,129
4.80179810336407,0.552665151033208,3.3283528169649,0.797327272667759,130
4.80179810336407,0.552665151033208,3.3283528169649,0.797327272667759,1301
4.80092535888212,0.552564702107503,3.32774787658788,0.797182355500782,132
4.79793945369483,0.552221037982985,3.32567820482589,0.796686552972608,133
4.79386958877355,0.551752615016633,3.32285718943045,0.796010761482014,134
4.79874666873241,0.550301263943117,3.3262377236533,0.793916904485663,135
4.79632055032698,0.550023046292312,3.32455606652087,0.793515521260559,136
4.80029438243497,0.55047874962126,3.32731051704254,0.79417296219335,137
4.7965041008477,0.55004409513913,3.3246832940468,0.79354588832748,138
4.79262853902028,0.549599661056786,3.32199695929303,0.79290470548088,139
4.79262853902028,0.549599661056786,3.32199695929303,0.79290470548088,1391
4.78537673485689,0.548768052873969,3.31697039168321,0.791704948479568,141
4.77985895687226,0.548135295946231,3.31314575943021,0.790792073197833,142
4.77432062408433,0.547500181875052,3.30930687967325,0.789875797276944,143
4.77165444144102,0.547194434608151,3.30745882269118,0.78943469721122,144
4.77373939936873,0.547433529326438,3.30890400540036,0.789779637975595,145
4.79304895472608,0.54768208394962,3.32228836925418,0.79013822649785,146
4.79867939351623,0.546400229252767,3.32619109202689,0.78828890108356,147
4.79491872519379,0.545972021851309,3.32358439538216,0.787671128389004,148
4.79859798758754,0.546390959990444,3.32613466573693,0.788275528364774,149
4.79880371266397,0.546414384816258,3.32627726349363,0.788309323244808,150
4.7950523740033,0.545987239734016,3.32367703367766,0.787693083152918,151
4.79496155906401,0.545976899117446,3.32361408555854,0.787678164796673,152
4.79344052663094,0.545803707203177,3.32255978621602,0.787428301680835,153
4.79119000335278,0.545547452026641,3.32099984235098,0.787058603608444,154
4.78683393599734,0.545051449687982,3.31798044654522,0.786343023494192,155
4.78233507186359,0.544539187835819,3.31486207155519,0.78560398586044,156
4.77935779807631,0.544200181424573,3.31279838262378,0.785114902992105,157
4.77481430321074,0.543682837707152,3.30964907196783,0.784368533776547,158
4.77254906117236,0.543424906583277,3.30807892583564,0.783996417823243,159
4.76771977583648,0.542875021417326,3.30473152032095,0.783203101221266,160
4.76437524995704,0.542494197953741,3.30241327163731,0.782653689098898,161
4.75910546799358,0.541894155767794,3.29876053712717,0.781788011212907,162
4.75555404735228,0.541489774292507,3.29629887992267,0.781204612063884,163
4.7519669577773,0.541081331384492,3.29381249889735,0.780615353506004,164
4.74814333465167,0.540645955652735,3.2911621653083,0.779987239096875,165
4.74602256117701,0.540404474399723,3.28969215715374,0.779638855290688,166
4.74229391573846,0.539979913274598,3.2871076570807,0.779026343060915,167
4.74044769741326,0.539769694163586,3.28582795605389,0.778723060991958,168
4.74256258217495,0.540010504900013,3.28729388246366,0.779070477447194,169
4.74400231713218,0.540174439900912,3.28829183069002,0.779306985660019,170
4.73839738331622,0.539536235747052,3.28440678661826,0.77838625169217,171
4.74310335090785,0.540072079374028,3.2876687147862,0.779159310635501,172
4.73893833018699,0.539597830504684,3.28478174241656,0.778475114143551,173
4.74192565190333,0.539937981020443,3.28685239604168,0.778965847605792,174
4.74394040738776,0.540167390565924,3.28824891812522,0.779296815619391,175
4.7514996683512,0.539162709726834,3.29348859854915,0.777847367555158,176
4.75072201745887,0.539074468036505,3.29294957202567,0.777720061706122,177
4.74879147271942,0.538855405044686,3.29161142038257,0.777404020614183,178
4.74622754794497,0.538564471081641,3.289834243154,0.776984291628471,179
4.74511725158536,0.538438483407089,3.28906464436275,0.776802529835182,180
4.74511725158536,0.538438483407089,3.28906464436275,0.776802529835182,1801
4.74992729134305,0.538984288784479,3.29239870985918,0.777589960546432,182
4.74838226839533,0.538808971765173,3.29132778155906,0.777337031552097,183
4.74713558936036,0.538667508460202,3.29046364950091,0.777132943143547,184
4.74556980605499,0.538489835719237,3.28937833121742,0.776876615561256,185
4.75210444643598,0.53923133517432,3.29390779877348,0.777946373147926,186
4.7501822936022,0.539013224429775,3.29257546395614,0.777631705858406,187
