"source" "target" "tag"
82 83 "IsabellaThorpe"
81 83 "JamesMorland"
82 83 "MrHenryTilney"
76 83 "MrRichardMorland"
83 84 "CaptainFrederickTilney"
83 84 "EleanorTilney"
51 84 "MarquisofLongtown"
84 85 "EleanorTilney"
63 85 "GeneralTilney"
68 85 "MrAllen"
83 85 "MrHenryTilney"
75 85 "MrsAllen"
85 86 "EleanorTilney"
84 86 "MarquisofLongtown"
86 87 "EleanorTilney"
85 87 "MrHenryTilney"
87 88 "EleanorTilney"
85 88 "GeneralTilney"
42 88 "GeorgeMorland"
2 88 "HarrietMorland"
83 88 "JamesMorland"
83 88 "MrRichardMorland"
3 88 "SarahMoreland"
88 89 "EleanorTilney"
88 89 "GeneralTilney"
83 89 "IsabellaThorpe"
88 89 "JamesMorland"
85 89 "MrAllen"
87 89 "MrHenryTilney"
85 89 "MrsAllen"
57 89 "MrsThorpe"
89 90 "EleanorTilney"
89 90 "JamesMorland"
89 90 "MrHenryTilney"
89 90 "MrsAllen"
83 91 "CatherineMorland"
89 91 "GeneralTilney"
90 91 "JamesMorland"
2 91 "LittleRichardMorland"
89 91 "MrAllen"
90 91 "MrHenryTilney"
90 91 "MrsAllen"
91 92 "CatherineMorland"
91 92 "GeneralTilney"
89 92 "IsabellaThorpe"
91 92 "JamesMorland"
76 92 "JohnThorpe"
91 92 "MrAllen"
91 92 "MrHenryTilney"
91 92 "MrsAllen"
88 92 "SarahMoreland"
92 93 "CatherineMorland"
90 93 "EleanorTilney"
92 93 "GeneralTilney"
92 93 "IsabellaThorpe"
92 93 "JamesMorland"
92 93 "JohnThorpe"
92 93 "MrAllen"
92 93 "MrHenryTilney"
92 93 "MrsAllen"
93 94 "EleanorTilney"
93 94 "JamesMorland"
93 94 "JohnThorpe"
93 94 "MrHenryTilney"
88 94 "MrRichardMorland"
94 95 "EleanorTilney"
94 95 "JamesMorland"
94 95 "MrHenryTilney"
