"source" "target" "tag"
39 43 "CharlotteLucas"
42 43 "ElizabethBennet"
39 43 "JaneBennet"
41 43 "KittyBennet"
39 43 "LydiaBennet"
42 43 "MrCollins"
41 43 "MrsBennet"
43 44 "CharlotteLucas"
43 44 "ElizabethBennet"
43 44 "JaneBennet"
43 44 "KittyBennet"
43 44 "LydiaBennet"
43 44 "MrCollins"
43 44 "MrsBennet"
39 45 "CarolineBingley"
44 45 "CharlotteLucas"
44 45 "ElizabethBennet"
44 45 "JaneBennet"
40 45 "MrCharlesBingley"
44 45 "MrCollins"
39 45 "MrDarcy"
21 45 "MrHurst"
44 45 "MrsBennet"
39 45 "MrWickham"
41 46 "AnnedeBourgh"
45 46 "CarolineBingley"
45 46 "ElizabethBennet"
45 46 "JaneBennet"
17 46 "MissGeorgianaDarcy"
45 46 "MrCharlesBingley"
45 46 "MrDarcy"
45 46 "MrsBennet"
39 46 "MrsLouisaHurst"
45 47 "CharlotteLucas"
46 47 "ElizabethBennet"
46 47 "JaneBennet"
44 47 "KittyBennet"
42 47 "LadyCatherinedeBourgh"
39 47 "LadyMariaLucas"
44 47 "LydiaBennet"
39 47 "MaryBennet"
45 47 "MrCollins"
46 47 "MrsBennet"
36 47 "SirWilliamLucas"
47 48 "CharlotteLucas"
47 48 "ElizabethBennet"
47 48 "LadyCatherinedeBourgh"
47 48 "MaryBennet"
47 48 "MrCollins"
47 48 "MrsBennet"
46 49 "CarolineBingley"
48 49 "CharlotteLucas"
48 49 "ElizabethBennet"
47 49 "JaneBennet"
47 49 "KittyBennet"
48 49 "LadyCatherinedeBourgh"
47 49 "LadyMariaLucas"
47 49 "LydiaBennet"
46 49 "MrCharlesBingley"
48 49 "MrCollins"
48 49 "MrsBennet"
47 49 "SirWilliamLucas"
49 50 "CharlotteLucas"
49 50 "ElizabethBennet"
49 50 "JaneBennet"
46 50 "MissGeorgianaDarcy"
49 50 "MrCharlesBingley"
49 50 "MrCollins"
49 50 "MrsBennet"
49 51 "CarolineBingley"
