"t" "specificity" "diversity" "ShannonWiener" "Pielou" "Richness" "" "" ""
27 0 22 2.81655303127354 0.785974088499446 36 10 0.0584045584045584 0.607971429824829
28 0 23 2.85326499141959 0.796218756038964 36 10 0.0595238095238095 0.60740739107132
29 0 24 2.88124947443754 0.79792715983611 37 10 0.0566502463054187 0.605860114097595
30 0 25 2.89240354514552 0.801016144680912 37 11 0.0540229885057471 0.60366678237915
31 1 25 2.90028816926914 0.803199695876028 37 12 0.0516129032258065 0.614366292953491
32 2 25 2.90606733147303 0.804800164882441 37 13 0.0493951612903226 0.62369841337204
33 0 26 2.89497342379759 0.801727841461131 37 13 0.0492424242424242 0.599482238292694
34 0 27 2.88665395956669 0.799423866562735 37 13 0.0490196078431373 0.595371961593628
35 1 20 2.86668278012716 0.793893090199862 37 13 0.0470588235294118 0.594228327274323
36 0 28 2.94887095800228 0.788959768829603 42 13 0.0452380952380952 0.594490647315979
37 0 29 3.00276964223433 0.798354128966792 43 13 0.045045045045045 0.604166686534882
38 0 30 2.99813798058127 0.797122697107122 43 13 0.0433854907539118 0.612201035022736
39 0 31 3.01504748146571 0.801618469829739 43 13 0.043859649122807 0.592307686805725
40 0 32 3.02378037818395 0.80394030766065 43 13 0.0442307692307692 0.580655336380005
41 0 33 3.03502322436878 0.806929472246153 43 13 0.0439024390243902 0.569733858108521
42 0 34 3.03207554811891 0.806145765939869 43 13 0.0429732868757259 0.568571925163269
43 0 35 3.02907908934837 0.805349089698677 43 13 0.0426356589147287 0.583319246768951
44 0 36 3.03081276422424 0.805810026320644 43 13 0.0422832980972516 0.591484367847443
45 0 37 3.02505184061182 0.804278354663935 43 13 0.0409090909090909 0.585505247116089
46 0 38 3.02102436572514 0.803207559502074 43 13 0.0400966183574879 0.583030879497528
47 1 37 3.01493605268414 0.801588843971463 43 13 0.0388529139685476 0.591057240962982
48 0 39 3.02891422879502 0.800412907864449 44 13 0.0372340425531915 0.591057240962982
49 0 40 3.06794634757219 0.801314625701309 46 13 0.0369897959183673 0.604637384414673
50 0 41 3.07001604686922 0.80185520892201 46 13 0.0363265306122449 0.613117039203644
51 0 42 3.08317464599518 0.800793882454215 47 13 0.0352941176470588 0.61685186624527
52 0 43 3.08866112388853 0.802218887015317 47 14 0.0343137254901961 0.613271355628967
53 0 44 3.08433035597196 0.801094055355707 47 15 0.0333817126269956 0.619033575057983
54 0 45 3.08337471817485 0.800845847261897 47 15 0.0342417889587701 0.593398571014404
55 3 5 3.07035907898625 0.797465291362476 47 15 0.0336700336700337 0.598450005054474
56 0 46 3.07513850950697 0.798706654295833 47 15 0.0334415584415584 0.611886143684387
60 0 47 3.08583526058584 0.797126073249845 48 15 0.0325814536340852 0.606231510639191
61 0 48 3.08917262104307 0.79798817275019 48 15 0.0317604355716878 0.610657572746277
62 0 49 3.10927016541104 0.794798538019014 50 15 0.0309760374050263 0.615655064582825
63 0 50 3.12152694170831 0.797931642369439 50 15 0.0310734463276836 0.603016555309296
64 0 51 3.12706006036791 0.799346030437178 50 15 0.030327868852459 0.616467833518982
65 0 52 3.14857061746438 0.796855583131373 52 15 0.029613960867266 0.603037297725677
66 0 53 3.16817749411429 0.797970920803101 53 15 0.029441884280594 0.603894174098969
67 0 54 3.18243939830236 0.797807000768381 54 15 0.0290178571428571 0.607896864414215
68 0 55 3.18280411740228 0.797898432344858 54 15 0.0288461538461538 0.61329859495163
69 0 56 3.19831635176813 0.801787200558712 54 15 0.0284382284382284 0.619154810905457
70 0 57 3.20100285627658 0.802460681444342 54 15 0.0282677521483492 0.626655995845795
71 0 58 3.20954864981114 0.804603029830499 54 15 0.0276558384547849 0.628842353820801
72 0 59 3.20970474410065 0.804642161170129 54 15 0.0272804774083546 0.632781982421875
73 0 60 3.21197687021376 0.805211761370729 54 15 0.027536231884058 0.624455869197845
74 0 61 3.21937334991802 0.803370521268813 55 15 0.0269617706237425 0.625863194465637
75 0 62 3.2256746073455 0.804942952892591 55 15 0.0264084507042254 0.62370365858078
76 1 62 3.23051131577792 0.806149917277347 55 15 0.0258751902587519 0.627487003803253
77 2 62 3.23439809480144 0.807119833888683 55 15 0.0253609774157719 0.631093800067902
78 0 63 3.24757099908243 0.806779444031467 56 15 0.0248648648648649 0.627756774425507
79 3 62 3.25016824027226 0.807424664968513 56 15 0.0243859649122807 0.631230235099792
80 0 64 3.27647506462971 0.803542606218547 59 15 0.0240943267259057 0.633821308612823
81 0 65 3.28860035428953 0.80651628575592 59 15 0.0241425241425241 0.634863197803497
82 0 66 3.29271923877813 0.807526425955799 59 15 0.0238558909444985 0.636123836040497
83 0 67 3.30146678673891 0.806348058050866 60 15 0.0234177215189873 0.628971934318542
84 0 68 3.3052023024061 0.807260417919561 60 15 0.0233024691358025 0.630630254745483
85 0 69 3.30408631905547 0.806987850886262 60 15 0.0231857874134297 0.631767570972443
86 0 70 3.30260827876239 0.8066268553055 60 15 0.0227740229209521 0.634505748748779
87 1 70 3.30061618904986 0.806140308635513 60 15 0.0223752151462995 0.631636261940002
88 0 71 3.3159495752584 0.803450836801906 62 15 0.0219887955182073 0.634772181510925
89 0 72 3.32043349789407 0.80453728619205 62 15 0.0217510259917921 0.633143484592438
90 0 73 3.32156601851031 0.80481169465821 62 15 0.0215183106121358 0.638729214668274
91 0 74 3.33881430031242 0.802815138918314 64 15 0.0211598746081505 0.641346573829651
92 0 75 3.35012941025693 0.802543988771001 65 15 0.0210674157303371 0.641799807548523
93 0 76 3.34657917209229 0.801693507506301 65 15 0.0207240948813983 0.644179165363312
94 0 77 3.36674819553265 0.797900710408142 68 15 0.0206349206349206 0.644305169582367
95 0 78 3.38850118618748 0.80028718751131 69 15 0.0203057811753464 0.637041509151459
96 1 78 3.40353066768119 0.803836810431137 69 15 0.0199859747545582 0.643668174743652
97 0 79 3.41115385448483 0.805637234391981 69 15 0.0196751315488447 0.646379828453064
98 0 80 3.40693318991011 0.804640409071187 69 15 0.0198208286674132 0.641801536083221
99 0 81 3.4149513860935 0.803802568093784 70 15 0.0195175438596491 0.642532467842102
100 0 82 3.41210030608889 0.803131488136724 70 15 0.0198668384879725 0.631029963493347
101 0 83 3.42856617997709 0.799113993968766 73 15 0.0197769829581317 0.622764766216278
102 0 84 3.42395715196246 0.798039743511944 73 15 0.0195835910121624 0.62329638004303
103 0 85 3.41639066275326 0.79627618198363 73 15 0.0192929292929293 0.616594970226288
104 0 86 3.41890271869459 0.794342707337955 74 15 0.0191089108910891 0.621385812759399
105 1 85 3.41124495097999 0.792563513123006 74 15 0.0188312948941953 0.623658299446106
106 0 87 3.4120320179388 0.792746379074556 74 15 0.0186560060917571 0.622722327709198
107 1 44 3.40924232680278 0.792098226438478 74 15 0.0183905899925317 0.620435953140259
109 0 88 3.43639132238656 0.791101577685335 77 15 0.0183150183150183 0.621562540531158
110 0 89 3.44847328499894 0.793883001215863 77 15 0.0181491464510332 0.62578421831131
111 0 90 3.45785848355771 0.796043594899815 77 15 0.0180744136836537 0.631957173347473
112 0 91 3.45604863443955 0.79562694430376 77 15 0.0179127725856698 0.633095324039459
113 0 92 3.45953377118915 0.794070457496662 78 15 0.0178389398572885 0.63561224937439
114 0 93 3.49048969200901 0.794295159450806 81 15 0.0177648040033361 0.624820947647095
115 0 94 3.49541144981636 0.79541515370586 81 15 0.0175266175266175 0.626572251319885
116 0 95 3.4987746182661 0.796180475668036 81 15 0.0172940797940798 0.63878858089447
117 0 96 3.49881676767618 0.796190067179643 81 15 0.017146017699115 0.643207550048828
118 1 96 3.49842119928696 0.796100051713474 81 15 0.0169228380686229 0.645316064357758
119 1 94 3.50044423832167 0.796560414085072 81 15 0.0167810831426392 0.649338841438293
120 0 97 3.5037764593033 0.797318693647387 81 15 0.0165667166416792 0.650191485881805
122 0 98 3.51201218439329 0.796967536920712 82 15 0.0163572060123784 0.652098059654236
123 0 99 3.51619607355753 0.797916970939419 82 15 0.0161523975083297 0.649882376194
124 0 100 3.51417435012276 0.797458188947345 82 15 0.0160945734225894 0.646311342716217
125 0 101 3.51388961112124 0.79739357421118 82 15 0.0160364145658263 0.625531554222107
126 0 102 3.51581367753017 0.795641660241574 83 15 0.0158402203856749 0.636824131011963
127 1 102 3.51536121257113 0.795539265745098 83 15 0.0156482861400894 0.65854275226593
128 0 103 3.51419110244635 0.79527446548896 83 15 0.0155271224843396 0.65810751914978
129 0 104 3.51810442634783 0.796160065185535 83 15 0.0154078153684763 0.657003223896027
130 2 44 3.51541516421023 0.795551475200901 83 15 0.0152258064516129 0.654571235179901
131 0 105 3.51085763090683 0.794520088530071 83 15 0.0151111111111111 0.662400245666504
132 1 91 3.50821863715168 0.793922874466615 83 15 0.0149981252343457 0.660902738571167
133 0 106 3.50792593655508 0.793856635237237 83 15 0.0148252952755906 0.662574648857117
134 1 106 3.50734210138045 0.793724511174289 83 15 0.014656007751938 0.658271312713623
135 2 91 3.50389758888914 0.792945005236638 83 15 0.0145497912939773 0.641914129257202
136 0 107 3.49917304752029 0.791875824021884 83 15 0.0146212566059894 0.647191226482391
137 0 108 3.50311721813241 0.790625606332203 84 15 0.0144575526254916 0.648648023605347
138 0 109 3.52291236409933 0.788845688379424 87 15 0.0142971064023696 0.647243678569794
139 0 110 3.53822465712919 0.790252063612405 88 15 0.014195937605207 0.645979464054108
140 0 111 3.54011191783439 0.788683160370518 89 15 0.0141514648977336 0.656501770019531
141 0 112 3.53804845134031 0.788223451380056 89 15 0.0140522875816993 0.658802092075348
142 0 113 3.54492907753241 0.789756350377733 89 15 0.0140081580077286 0.653234660625458
143 0 114 3.54832734120433 0.790513431903614 89 15 0.0138580344864064 0.654536366462708
144 0 115 3.55931206083078 0.789054071776928 91 15 0.0138150349285789 0.635607004165649
145 0 116 3.58059862406941 0.789965808688393 93 15 0.0136690647482014 0.631303369998932
146 0 117 3.58875860616554 0.791766096163262 93 15 0.013677811550152 0.637215316295624
147 0 118 3.59122931239261 0.792311193128217 93 15 0.0136350014983518 0.641844093799591
148 0 119 3.58992498190803 0.792023426585739 93 15 0.0134935487048163 0.643308103084564
149 0 120 3.60118485817902 0.790795391245923 95 15 0.0135975135975136 0.639598190784454
150 0 121 3.61165787379825 0.793095193341704 95 15 0.0135057471264368 0.637467980384827
151 0 122 3.61936028036177 0.794786588771767 95 15 0.0134152102031176 0.635061264038086
152 1 101 3.61771843799579 0.794426051496592 95 15 0.0133258782965241 0.681744813919067
153 0 123 3.62297825583973 0.793755888871973 96 15 0.0131917631917632 0.631954967975616
154 1 123 3.62607988222278 0.794435422126872 96 15 0.0130600399056775 0.641921043395996
155 2 123 3.62821137612743 0.794902409704339 96 16 0.0129306487695749 0.682193696498871
156 0 124 3.62233529675076 0.793615023394144 96 16 0.0128918322295806 0.67666894197464
157 0 125 3.61490110829012 0.791986272004286 96 16 0.0129400487974904 0.633359432220459
158 0 126 3.61163289203813 0.791270240686147 96 16 0.0129428964568283 0.624242544174194
159 0 127 3.61318990949515 0.791611366601984 96 16 0.0129445717681012 0.61379200220108
160 0 128 3.61388824321838 0.791764364071489 96 16 0.0128194386258902 0.614421784877777
161 0 129 3.61181876348581 0.791310963137607 96 16 0.0127791563275434 0.61607027053833
162 0 130 3.61178354342702 0.789510760439038 97 16 0.0127388535031847 0.616874158382416
163 0 131 3.61217044708636 0.789595334887818 97 16 0.012698540675643 0.614593148231506
164 0 132 3.61086838252122 0.789310712630532 97 16 0.0126582278481013 0.618330001831055
165 0 133 3.61427190714142 0.788287359497125 98 16 0.0125393081761006 0.619520306587219
167 0 134 3.61746449093461 0.788983674968945 98 16 0.0124223602484472 0.617983400821686
168 1 134 3.6200468238713 0.789546892254281 98 16 0.0123073383942949 0.619408786296844
169 2 134 3.62223260778285 0.790023620589154 98 16 0.0121941982882678 0.617756843566895
170 0 135 3.62503457393106 0.790634740768577 98 16 0.0121203052521323 0.620332181453705
171 3 134 3.62668919054204 0.790995619361212 98 16 0.012010347376201 0.618754982948303
172 0 136 3.63485553551856 0.7892988507956 100 16 0.0120116830960204 0.622850835323334
173 0 137 3.63711008973103 0.789788421022414 100 16 0.0119760479041916 0.625852882862091
174 0 138 3.63637025500519 0.789627767952938 100 16 0.011869118905047 0.617238879203796
175 0 139 3.63686362855665 0.789734902658395 100 16 0.0118695407156946 0.631004095077515
176 0 140 3.63596186056428 0.789539086226874 100 16 0.0117647058823529 0.632063806056976
177 0 141 3.63828007883588 0.790042480928476 100 16 0.0117303061575507 0.628640949726105
178 0 142 3.63744092603269 0.789860261212527 100 16 0.0117299061607507 0.627679109573364
179 0 143 3.64056167135575 0.788833500245725 101 16 0.0116951203118699 0.634822189807892
180 0 144 3.64439915243472 0.787982827048614 102 16 0.0116271344096738 0.626257121562958
181 0 145 3.65051646193902 0.78764399627462 103 16 0.0115270935960591 0.622304201126099
182 0 146 3.65949078368816 0.787937721685896 104 16 0.011461038961039 0.632831513881683
183 0 147 3.66365197655132 0.787211686585882 105 16 0.0113957370313303 0.631354868412018
184 0 148 3.67128336481861 0.787248056794368 106 16 0.0113629150003174 0.631277143955231
185 0 149 3.68094834489664 0.786169410112302 108 16 0.0112673404054987 0.632187843322754
186 0 150 3.68826738207176 0.786185010078434 109 16 0.0112042209807573 0.629514932632446
187 0 151 3.70372980061786 0.786432965136479 111 16 0.0111724984653161 0.632766306400299
188 0 152 3.70518889633775 0.786742782816274 111 16 0.0111711492926963 0.63067102432251
189 0 153 3.70281335875488 0.786238372082862 111 16 0.0111691587101423 0.63351970911026
190 0 154 3.70081798784598 0.78581468419392 111 16 0.0110774530767403 0.634461522102356
191 0 155 3.69969858861892 0.785576996106316 111 16 0.011075205640423 0.633551239967346
192 0 156 3.7084958042981 0.783011067780579 114 16 0.0109851787271142 0.634612679481506
193 0 157 3.72173904827007 0.781521023638992 117 16 0.010896440687712 0.633485615253448
194 0 158 3.72798050396054 0.781435118314509 118 16 0.0108374103993628 0.644835770130157
195 0 159 3.72755269572701 0.781345443924522 118 16 0.0107508724530001 0.646076023578644
196 0 160 3.74041632982655 0.781289353755202 120 16 0.0107769423558897 0.636713862419128
197 0 161 3.76761520129966 0.782932432148701 123 16 0.0107743179939377 0.635883390903473
198 0 162 3.7771091121284 0.784905322239278 123 16 0.0106893542757417 0.63533753156662
199 0 163 3.78389869398131 0.786316236982254 123 16 0.0106325561312608 0.636608123779297
200 0 164 3.79148120889762 0.787891927844521 123 16 0.0105763581005288 0.640983760356903
201 0 165 3.79665225065373 0.788966500507212 123 16 0.0105736188210415 0.640603065490723
202 0 166 3.79782957572333 0.789211155529267 123 16 0.0105442176870748 0.642405927181244
203 0 167 3.80455637719949 0.787967929218532 125 16 0.0105407645291619 0.654287040233612
204 0 168 3.80665436273931 0.788402446454563 125 16 0.0105112034046044 0.655597925186157
205 0 169 3.80484415112918 0.788027530550457 125 16 0.010456322014111 0.652411878108978
206 0 170 3.79850331646399 0.786714269853207 125 16 0.010427135678392 0.651043653488159
207 0 171 3.7996324157965 0.784369461373193 127 16 0.0103482587064677 0.651979744434357
208 0 172 3.8049286071755 0.784193090358379 128 17 0.0102704300280774 0.653362274169922
209 0 173 3.8040776870947 0.784017716332554 128 17 0.0102180168755792 0.655581295490265
210 0 174 3.81739783872133 0.783024272792871 131 18 0.0101661354196851 0.657728791236877
211 0 175 3.83953993822805 0.782736974308776 135 19 0.0100908656145385 0.658776164054871
212 0 176 3.85670972013025 0.783887128481315 137 19 0.0100402557423632 0.66081964969635
213 0 177 3.86272767616047 0.783951451047974 138 20 0.00996669949814737 0.661815881729126
214 0 178 3.86675399780591 0.784768604355418 138 20 0.00991731698253437 0.659420609474182
215 0 179 3.86844588299949 0.785111977216182 138 20 0.00989142436510857 0.666552186012268
216 0 180 3.86962752056159 0.785351793884372 138 20 0.00988835725677831 0.670058310031891
217 0 181 3.87297584865479 0.784881205400871 139 20 0.00986233355901602 0.672530591487885
218 0 182 3.87689635692822 0.784535995399103 140 20 0.00979164803719932 0.673325717449188
219 0 183 3.88078117789177 0.78419265914217 141 21 0.00972185313136682 0.672171175479889
220 0 184 3.88419411471517 0.783763046928278 142 21 0.00967487165986574 0.674150705337524
221 0 185 3.88538009295235 0.784002356779771 142 21 0.00967181047598348 0.67137736082077
222 0 186 3.88435028249209 0.783794558878777 142 21 0.00962532299741602 0.670683026313782
223 0 187 3.88849015472299 0.783520429193719 143 21 0.00957927974057006 0.670242190361023
224 0 188 3.8924002133617 0.784308295615101 143 21 0.00953367437534351 0.667727828025818
225 0 189 3.89505044891202 0.784842311033225 143 21 0.00950944660885593 0.668128550052643
226 0 190 3.89337552326568 0.784504817968033 143 21 0.00948526359485263 0.672615170478821
227 0 191 3.88951581188891 0.783727096386092 143 21 0.00944055944055944 0.673050761222839
228 0 192 3.88689316820075 0.783198640654843 143 21 0.00939627410215645 0.670813739299774
229 0 193 3.88773700829132 0.783368672189867 143 21 0.00937260130085242 0.669796407222748
230 0 194 3.88516210309888 0.7828498356386 143 21 0.00932895579756566 0.66124814748764
231 1 194 3.88241656484165 0.782296616978381 143 21 0.00926587301587302 0.661537230014801
232 0 195 3.87863477260168 0.78153459589537 143 21 0.00920353982300885 0.660991489887238
233 0 196 3.87816177071061 0.780343553557934 144 21 0.00914194378386807 0.661953747272491
234 0 197 3.88140824702861 0.77883519740932 146 21 0.00908107272586753 0.662901759147644
235 0 198 3.89350557720436 0.778087001568798 149 21 0.00904006741745193 0.665853500366211
236 0 199 3.89515121407855 0.778415869381035 149 21 0.00898044427567875 0.664681375026703
237 0 200 3.89270577883385 0.777927168045093 149 21 0.00892151326933936 0.66552722454071
238 0 201 3.89023971106934 0.777434343459508 149 21 0.00890058217644425 0.665737092494965
239 0 202 3.89009174312105 0.776366970412818 150 21 0.00884268166346012 0.666574060916901
240 0 203 3.88993396427706 0.775307355937012 151 21 0.008785444407762 0.665401995182037
241 0 204 3.88927880844526 0.775176776050478 151 21 0.00874704491725768 0.665001809597015
242 0 205 3.89196054074703 0.774692097990306 152 21 0.00870897944464479 0.675194680690765
243 0 206 3.89595929829007 0.774477164646465 153 21 0.00865336480011442 0.676023304462433
244 0 207 3.89669789679302 0.774623990532101 153 21 0.00859837605928447 0.674885749816895
245 0 208 3.89905962818178 0.775093478760694 153 21 0.00859674413698534 0.680082440376282
246 0 209 3.90906208641356 0.774093772337614 156 21 0.00854253835425384 0.680866301059723
247 0 210 3.91667365954476 0.774620896674337 157 21 0.00848893499308437 0.679738342761993
248 0 211 3.91657702281287 0.774601784325845 157 21 0.00845307088234286 0.679249882698059
249 1 73 3.91362512717644 0.774017972590801 157 21 0.00843451348501854 0.675825953483582
250 0 212 3.90941445565501 0.77318520620967 157 21 0.00839910949200567 0.675214886665344
251 0 213 3.91162467605429 0.772652098486237 158 21 0.00834727333556373 0.67437481880188
252 1 213 3.91279938846714 0.772884136088531 158 21 0.00829600132736021 0.674915969371796
253 1 105 3.90938970902793 0.772210631805261 158 21 0.0082617425364537 0.677040874958038
254 0 214 3.90918084584128 0.772169375653962 158 21 0.00822776544338514 0.678756475448608
255 0 215 3.91137732015483 0.772603238978842 158 21 0.00824264801140044 0.678606271743774
256 2 105 3.90797451293129 0.771931092144788 158 21 0.00819277108433735 0.679357945919037
257 1 202 3.9056290441697 0.771467798370293 158 21 0.0081593625498008 0.680828094482422
258 0 216 3.90622718597602 0.771585947620316 158 21 0.00812622525769936 0.680347204208374
259 0 217 3.90190099200222 0.770731406827388 158 21 0.00814041031432336 0.683430373668671
260 0 218 3.90206492800456 0.770763788639733 158 21 0.00813855777909184 0.685958325862885
262 1 154 3.90011149953299 0.770377933468852 158 21 0.00810560444650301 0.687163770198822
263 3 123 3.90037942632902 0.770430856286949 158 21 0.00808823529411765 0.686102867126465
264 4 123 3.90041966859016 0.770438805226352 158 21 0.00804049124513619 0.686552286148071
265 0 219 3.89980104563036 0.770316610392326 158 21 0.00805356981268664 0.680620491504669
266 2 73 3.89691826459507 0.769747182852402 158 21 0.00802131034689174 0.681321740150452
267 0 220 3.89571051031439 0.769508618583918 158 21 0.00798930798930799 0.683285772800446
268 0 221 3.89578764721817 0.769523855217162 158 21 0.00798703212496316 0.683647453784943
269 0 222 3.90677992693305 0.770734614637585 159 21 0.00802842853382469 0.682366669178009
270 0 223 3.9140299341189 0.772164905465074 159 21 0.0079964008939715 0.682975351810455
271 0 224 3.92154089177733 0.773646676940482 159 21 0.00800783500403272 0.680842697620392
272 0 225 3.92371772924214 0.774076126260881 159 21 0.00797598627787307 0.67967563867569
273 0 226 3.92584311740782 0.773538653124325 160 21 0.00794438927507448 0.676844656467438
274 0 227 3.92400216605628 0.773175916513017 160 21 0.00791304102954014 0.681160688400269
275 0 228 3.92064086928244 0.772513614708939 160 21 0.00790988875845492 0.682044327259064
276 0 229 3.91909289954289 0.772208606487367 160 21 0.00793430616434556 0.680004239082336
277 0 230 3.91737548326615 0.771870210929055 160 21 0.00794437560236817 0.681065678596497
278 0 231 3.92018873533709 0.772424527327539 160 21 0.00791307913079131 0.681451559066772
279 0 232 3.92269653612753 0.772918658342896 160 21 0.00788202734968526 0.680331885814667
280 0 233 3.92113012141926 0.772610015769205 160 21 0.00786468433527257 0.680672645568848
281 0 234 3.91942165615652 0.772273383897087 160 21 0.00783401513328521 0.680009365081787
282 0 235 3.91775952999512 0.771945882569664 160 21 0.00783012607830126 0.681127548217773
283 4 62 3.91867352762807 0.772125974457395 160 21 0.00778656126482213 0.681338250637054
286 0 236 3.92154400777233 0.771744133333566 161 21 0.00773034060587035 0.681338250637054
288 0 237 3.92441118382211 0.771368427295413 162 21 0.00767472664467704 0.681338250637054
289 1 237 3.92637603835184 0.77175463217494 162 21 0.00763260359454372 0.682082831859589
291 0 238 3.92490355275829 0.771465205597727 162 21 0.0076036866359447 0.681703388690948
292 0 239 3.921319306045 0.770760698699554 162 21 0.00757498729028978 0.683014035224915
293 0 240 3.91970257914191 0.770442920559042 162 21 0.0075465031170339 0.684291899204254
294 0 241 3.91799565173942 0.770107412926355 162 21 0.00751823171190136 0.682037472724915
295 0 242 3.91646475826255 0.769806505901507 162 21 0.0074901707062161 0.683412730693817
296 0 243 3.9146132722617 0.76944258434035 162 21 0.00744996293550778 0.684087872505188
297 0 244 3.91166209698339 0.768862511731627 162 21 0.00743467059256533 0.68606436252594
298 0 245 3.90865269395203 0.768270994081037 162 21 0.00741940985843425 0.685936987400055
299 0 246 3.90904223494787 0.768347560885905 162 21 0.00739208284939992 0.685250759124756
300 0 247 3.90928150518747 0.768394591000684 162 21 0.00737697039600154 0.685174405574799
301 0 248 3.90764709664974 0.768073337420402 162 21 0.00734995823887364 0.686387836933136
302 0 249 3.90490456488097 0.767534275044368 162 21 0.0073349922976656 0.688151955604553
303 0 250 3.90276470303868 0.767113671344449 162 21 0.00732005837216966 0.688052594661713
304 0 251 3.90108250217608 0.766783023873275 162 21 0.00729346860535789 0.688400208950043
305 1 159 3.9001769115278 0.766605024167991 162 21 0.00726707065078591 0.688729345798492
306 2 159 3.89919975908384 0.766412958528428 162 21 0.00722933241093047 0.685882925987244
307 3 159 3.89815842148536 0.76620827688117 162 21 0.00719193770041228 0.688231527805328
308 0 252 3.89733921247828 0.766047256046753 162 21 0.0072003822003822 0.687596797943115
309 0 253 3.89986305511397 0.765617256711234 163 21 0.00717465482566154 0.687870264053345
310 0 254 3.8992493206813 0.765496768974602 163 21 0.00716033310138942 0.688248634338379
311 0 255 3.89833904150575 0.765318063867427 163 21 0.00712374581939799 0.6883664727211
312 0 256 3.8979698746728 0.765245589400012 163 21 0.00709856035437431 0.686341047286987
313 0 257 3.89826542185116 0.765303610929673 163 21 0.00709555345316935 0.686310887336731
314 0 258 3.89784396295169 0.765220870535492 163 21 0.00708150285227198 0.685192286968231
315 0 259 3.89745672774002 0.765144848901842 163 21 0.00707833941288866 0.681540310382843
316 0 260 3.89655093350161 0.764967024273091 163 21 0.00706427955133736 0.680377662181854
317 0 261 3.8954193971957 0.764744882184982 163 21 0.00702882245794493 0.682756066322327
318 0 262 3.89367054207063 0.764401548677031 163 21 0.00700432181558834 0.680278241634369
319 1 214 3.89314266283365 0.764297915947477 163 21 0.00697999069334574 0.679104626178741
320 2 214 3.89251234240013 0.764174172063565 163 21 0.00694532005211617 0.679742991924286
321 0 263 3.89529777889132 0.763803882713298 164 21 0.00691095103873056 0.678898096084595
322 0 264 3.90168686163319 0.76324260212827 166 21 0.00688725235971372 0.680189907550812
323 0 265 3.90305131818843 0.76350951523756 166 21 0.00686371506307198 0.679778814315796
324 0 266 3.90066295518651 0.763042306961484 166 21 0.0068505775374785 0.680040299892426
325 3 105 3.89791189046366 0.762504147475047 166 21 0.00681711808876498 0.679332852363586
326 0 267 3.89564278398495 0.762060267995547 166 21 0.00680416540289152 0.675203025341034
327 0 268 3.89404086099239 0.761746902029335 166 21 0.00678119349005425 0.676387429237366
328 0 269 3.89164705969065 0.76127862992055 166 21 0.00676835842351156 0.678115785121918
329 0 270 3.88913509131971 0.760787242132679 166 21 0.00674563022042339 0.679236590862274
330 0 271 3.88759453066856 0.760485879783056 166 21 0.00675262711697325 0.678716063499451
331 0 272 3.8850676485161 0.759991574581814 166 21 0.00677899686520376 0.676289021968842
