"Entropy","evenness_log2","entropy","evenness","Node"
4.33356193329725,0.590431091012874,3.0037962358469,0.851812006990934,54
4.35391773612809,0.593204490599369,3.01790580318713,0.855813176820774,55
4.36564918523278,0.594802855270431,3.02603742405792,0.858119129605247,56
4.36970868478325,0.595355946419339,3.02885125472582,0.858917071462936,57
4.38340301245863,0.59722174572128,3.03834343934367,0.86160885086314,58
4.38360762072522,0.597249622808058,3.03848526298677,0.861649068997988,59
4.38765273118767,0.597800753499249,3.04128911989888,0.862444182513051,60
4.39055529778461,0.598196216997624,3.04330102575194,0.86301471574101,61
4.39195855555641,0.598387405454124,3.04427368992005,0.863290542379078,62
4.43662349339217,0.590317803004176,3.07523306565079,0.851648566942593,63
4.43379098896173,0.589940922298643,3.07326972319091,0.851104843017714,64
4.44032698182476,0.586479161598879,3.07780012821608,0.84611057802342,65
4.44010317358741,0.586449600967886,3.07764499616738,0.84606793104768,66
4.44811619267078,0.587507961924888,3.08319919775279,0.847594823151818,67
4.45106976910463,0.587898070815007,3.08524646093048,0.848157631313,68
4.44556234402935,0.587170649151256,3.08142900476741,0.84710818368607,69
4.44614979636119,0.587248239957623,3.08183619569493,0.847220123557635,70
4.44619303953513,0.587253951523573,3.08186616957903,0.847228363605507,71
4.44080947096942,0.586542888849191,3.07813456420635,0.846202517011415,72
4.43871195489858,0.58626584856101,3.07668067685567,0.845802832361529,73
4.43558736819649,0.58585315260486,3.07451487839271,0.845207437952196,74
4.43385022313355,0.585623710182204,3.0733107811901,0.844876422506862,75
4.42910518944034,0.584996985305063,3.07002177446399,0.843972249634608,76
4.42643110801625,0.584643792164543,3.0681682424643,0.843462699642304,77
4.4425610715842,0.582613877567264,3.07934868123396,0.840534151919382,78
4.44393543612965,0.582794116813076,3.0803013181437,0.840794182185488,79
4.44189044912865,0.582525929659984,3.07888384116967,0.840407269909692,80
4.44189044912865,0.582525929659984,3.07888384116967,0.840407269909692,801
4.46048075295074,0.577086261633051,3.09176965784971,0.832559487823153,82
4.4569541696294,0.57663000077285,3.08932521656351,0.831901242542789,83
4.45987700277319,0.57700814988855,3.09135117011637,0.832446796396727,84
4.45882247329066,0.576871717402781,3.09062022597874,0.832249965926091,85
4.51177222247563,0.566178531211786,3.12732219533766,0.816822959237041,86
4.52048333546639,0.567271681511741,3.13336027874675,0.818400041753733,87
4.51540228038302,0.566634064149371,3.12983835974144,0.817480154347057,88
4.50744888540736,0.56563599925083,3.12432548643818,0.816040251067446,89
4.51797260624229,0.563789698479317,3.13161997386391,0.813376602100395,90
4.51964558067156,0.56399846595784,3.13277959137271,0.813677789906359,91
4.52264808696577,0.564373143333254,3.13486077014516,0.814218335097801,92
4.52950183860266,0.565228410707711,3.13961142876852,0.815452225097565,93
4.53004416684615,0.565296086876542,3.13998734206143,0.815549861170724,94
4.54351268623924,0.563893313141927,3.14932300830508,0.813526086460306,95
4.55239569280073,0.564995779085467,3.15548023925807,0.815116608609799,96
4.55311176127234,0.565084650020969,3.15597658010025,0.815244822267727,97
4.5590721853984,0.565824395574746,3.16010803127817,0.816312049509682,98
4.56312643049596,0.566327566107818,3.16291821983684,0.817037971142465,99
4.56202144181701,0.566190426460548,3.16215230004948,0.816840120453439,100
4.56405228734741,0.566442473784655,3.16355997490303,0.817203747877999,101
4.56670850357147,0.566772135583893,3.16540112368969,0.81767934932093,102
4.57585210832377,0.56489811149693,3.1717389875439,0.814975704064161,103
4.57269550458626,0.564508422440585,3.1695509965631,0.814413501595085,104
4.57586911515731,0.564900211024608,3.17175077578262,0.81497873304233,105
4.57562681155866,0.564870298159845,3.17158282372638,0.814935577900679,106
4.57921921014086,0.565313786962978,3.17407288467508,0.815575396997648,107
4.57921921014086,0.565313786962978,3.17407288467508,0.815575396997648,1071
4.57688630738058,0.565025785442739,3.17245583970427,0.81515989863263,109
4.5829789700256,0.565777936854253,3.17667895163877,0.816245023744019,110
4.58612178594964,0.566165923777397,3.17885738563553,0.81680477055397,111
4.59966884484697,0.564905870048819,3.1882474913151,0.814986897288496,112
4.59966884484697,0.564905870048819,3.1882474913151,0.814986897288496,1121
4.59823784118308,0.564730122098898,3.1872555951601,0.814733346592699,114
4.59636817296893,0.564500499796762,3.18595963990888,0.81440207163613,115
4.60146465535984,0.562280164131765,3.18949225230892,0.81119880438313,116
4.61650431112882,0.561345633937387,3.19991694730177,0.809850562306139,117
4.61903356598778,0.561653179663874,3.20167009317618,0.810294257000589,118
4.62669614931291,0.562584914458072,3.2069813912038,0.811638466167602,119
4.63154297870863,0.560472335955111,3.2103409573341,0.808590659637892,120
4.63776182208493,0.561224890706319,3.21465153108672,0.809676366645458,121
4.63421070472838,0.560795162849054,3.2121900841032,0.809056400396849,122
4.64074644577559,0.561586066025116,3.21672031458294,0.810197432486776,123
4.63522185362453,0.560917524011722,3.21289095910969,0.809232930239427,124
4.63186282364238,0.560511041034172,3.21056265694815,0.80864649926351,125
4.63438459177015,0.560816205269893,3.21231061341593,0.809086758193041,126
4.6293246587749,0.560203892595982,3.20880333512645,0.808203377734916,127
4.63149915006862,0.560467032163186,3.21031057763584,0.808583007883584,128
4.63149915006862,0.560467032163186,3.21031057763584,0.808583007883584,1281
4.63253678388178,0.560592598318958,3.21102981058789,0.80876416155382,130
4.63656374134971,0.56107990854564,3.21382108480302,0.809467201601228,131
4.63045233252526,0.560340354665743,3.20958497900711,0.808400250886231,132
4.63045973038356,0.560341249895462,3.20959010681173,0.808401542429707,133
4.62849216452461,0.560103150791518,3.20822629408403,0.808058038033206,134
4.63210818958887,0.55791407398583,3.21073273166216,0.804899867781515,135
4.6287800113267,0.557513211696522,3.20842581428333,0.804321545744651,136
4.62640307798573,0.557226922061312,3.20677824963966,0.803908517107675,137
4.62320369778533,0.55684157284908,3.20456060827422,0.803352575710178,138
4.6197687774975,0.556427854021029,3.20217970296126,0.802755705608627,139
4.6171633378021,0.556114041947673,3.20037374978227,0.802302970486624,140
4.61469596612215,0.555816859470568,3.19866349805892,0.801874226800666,141
4.61331013475034,0.555649943069901,3.19770291295082,0.801633417337182,142
4.61418621667495,0.555755462720069,3.1983101666668,0.801785650013195,143
4.61404413031812,0.555738349134861,3.19821167990917,0.801760960328684,144
4.6110743257259,0.555380651146996,3.19615316822926,0.801244911215454,145
4.60655185159077,0.554835941942039,3.19301842803334,0.800459061946736,146
4.60326864687141,0.554440496489184,3.19074268393891,0.799888554752961,147
4.59882138785087,0.553904846565506,3.1876600788876,0.799115775264417,148
4.59520916291562,0.553469772286734,3.18515627535819,0.798488095760015,149
4.59301381324909,0.553205353489473,3.18363457492649,0.798106620072489,150
4.59001778776056,0.552844497326866,3.18155788830623,0.797586014676222,151
4.5889227323435,0.552712603423709,3.18079885373134,0.797395731996213,152
