"t" "specificity" "diversity" "ShannonWiener" "Pielou" "Richness" "" "" ""
34 0 31 2.80936860029189 0.872779427708096 25 9 0.0597147950089127 0.478948533535004
35 0 32 2.81761262650922 0.875340578453221 25 9 0.0571428571428571 0.485294103622437
36 0 33 2.81003677001571 0.872987006303907 25 9 0.0563492063492064 0.482840687036514
37 0 34 2.7949735503114 0.868307353989289 25 9 0.0548048048048048 0.483017474412918
38 0 35 2.81036857615857 0.862579896992617 26 9 0.0526315789473684 0.481190621852875
39 0 36 2.81378503311346 0.863628502187405 26 9 0.0512820512820513 0.498095571994781
40 0 37 2.81552421561269 0.864162305430781 26 9 0.05 0.498602896928787
41 0 38 2.82779012965171 0.857988500225727 27 9 0.049390243902439 0.504496276378632
42 0 39 2.83326700812086 0.859650256766422 27 9 0.0493612078977933 0.502491354942322
43 0 40 2.83784131859772 0.861038162376692 27 9 0.0481727574750831 0.511626362800598
44 0 41 2.84598716907368 0.86350971992251 27 9 0.0470401691331924 0.511867165565491
45 0 42 2.83946666576403 0.861531313959244 27 9 0.045959595959596 0.506460547447205
46 0 43 2.87599842688055 0.845584099995707 30 9 0.0444444444444444 0.512405514717102
47 0 44 2.89852083814246 0.852206006558185 30 10 0.0430157261794635 0.508960545063019
48 0 45 2.90362477371227 0.853706635600572 30 11 0.0416666666666667 0.51539158821106
49 1 45 2.90671314369059 0.854614659931934 30 12 0.040391156462585 0.51285320520401
50 0 46 2.92399462934869 0.85969566044995 30 12 0.0412244897959184 0.510930299758911
51 0 47 2.94607490740418 0.857916681680205 31 12 0.0403921568627451 0.521773934364319
52 0 48 2.963288411307 0.862929368937845 31 12 0.0395927601809955 0.533242642879486
53 0 49 2.96918313111671 0.864645950700877 31 12 0.0384615384615385 0.510234951972961
54 1 48 2.98120095264093 0.86814562056235 31 12 0.0377358490566038 0.535022258758545
55 0 50 2.98274053665857 0.868593957706888 31 12 0.037037037037037 0.534793376922607
56 0 51 2.99579049247643 0.86440241740761 32 12 0.0376623376623377 0.543920874595642
57 0 52 3.00040917634488 0.8657350878701 32 12 0.0369674185463659 0.538997411727905
58 0 53 3.00706043414188 0.860018284325025 33 12 0.0362976406533575 0.548472225666046
59 0 54 2.99857720104425 0.857592082479755 33 12 0.0353594389246055 0.542176127433777
60 0 55 2.99382517771524 0.856233005387694 33 12 0.0347457627118644 0.543360412120819
61 0 56 2.99320601260894 0.856055924373163 33 12 0.0341530054644809 0.552608013153076
62 0 57 2.99592188192405 0.856832662094264 33 12 0.0343733474352195 0.572011828422546
63 0 58 3.00211106379381 0.851334128441272 34 12 0.0335381464413722 0.560223758220673
64 0 59 3.0544414083751 0.839689088932769 38 12 0.033234126984127 0.558448433876038
65 0 60 3.05266338759963 0.83920029754821 38 12 0.0324519230769231 0.566200315952301
66 0 61 3.07671511465364 0.845812299573151 38 12 0.0319347319347319 0.568330764770508
67 0 62 3.08863893224876 0.849090247385669 38 12 0.0312075983717775 0.558417320251465
68 0 63 3.11489560550489 0.850236984218789 39 12 0.0307287093942054 0.566249966621399
69 0 64 3.14566134961787 0.847071577746317 41 12 0.0302642796248934 0.565388798713684
70 0 65 3.16764826299367 0.84749284621055 42 12 0.0298136645962733 0.572169184684753
71 0 66 3.19070610187941 0.853661887683063 42 12 0.0295774647887324 0.604238986968994
72 0 67 3.20213954962555 0.856720865311853 42 12 0.0293427230046948 0.585822224617004
73 0 68 3.20252800564416 0.856824795315916 42 12 0.0291095890410959 0.585949838161469
74 0 69 3.20812171435106 0.858321371867126 42 12 0.0290633098852277 0.604243636131287
75 0 70 3.2064567072925 0.857875905245248 42 12 0.0284684684684685 0.605792343616486
76 0 71 3.22130698222656 0.856457216617031 43 12 0.0282456140350877 0.599513947963715
77 0 72 3.22304919848676 0.856920424158933 43 12 0.0280246069719754 0.590162038803101
78 0 73 3.22149863412302 0.85650817160229 43 12 0.0278055278055278 0.597332298755646
79 0 74 3.23149131454452 0.853945395754002 44 12 0.0272638753651412 0.582943558692932
80 0 75 3.2415696004919 0.856608657091924 44 12 0.0268987341772152 0.588754296302795
81 0 76 3.25393177992526 0.85479912880892 45 12 0.0266975308641975 0.590013027191162
82 0 77 3.26411918338388 0.857475332303711 45 12 0.0267991568804577 0.607435941696167
83 0 78 3.26681358012662 0.858183143082834 45 12 0.0264472524243315 0.6000617146492
84 0 79 3.27040856310248 0.859127535443734 45 12 0.0261044176706827 0.609044790267944
85 0 80 3.27627506144792 0.860668648784149 45 12 0.0259103641456583 0.613907992839813
86 0 81 3.27800012665452 0.861121818775244 45 12 0.025718194254446 0.618153035640717
87 0 82 3.27821930129109 0.861179395362914 45 12 0.0256615878107458 0.617485880851746
88 0 83 3.29665263006149 0.856240583762884 47 12 0.0253396029258098 0.614611029624939
89 0 84 3.32211131456192 0.849205464781857 50 12 0.0248978549540347 0.613740980625153
90 0 85 3.33816320916538 0.853308685693692 50 12 0.0245942571785268 0.618812680244446
91 0 86 3.35492764493202 0.8532747782631 51 12 0.0242979242979243 0.623557448387146
92 0 87 3.35038711792498 0.852119964334106 51 12 0.0241280458671763 0.603323221206665
93 0 88 3.35915692206458 0.850151790502708 52 12 0.0240766713417485 0.624092698097229
94 1 50 3.35824261225929 0.849920392525158 52 12 0.0237931823381377 0.614945411682129
95 1 18 3.35636423329295 0.849445003230009 52 12 0.0234042553191489 0.61720198392868
96 0 89 3.36135668322596 0.846627088489984 53 12 0.0230263157894737 0.619523823261261
97 0 90 3.36011594271663 0.846314582372967 53 12 0.0229810996563574 0.608153522014618
98 0 91 3.35885359127084 0.845996633095363 53 12 0.0228276877761414 0.609314262866974
99 0 92 3.35662831984382 0.845436152537391 53 12 0.0225726654298083 0.616271555423737
100 0 93 3.35209958069061 0.844295496068845 53 12 0.0224242424242424 0.624502837657928
101 0 94 3.34786551758643 0.843229059847938 53 12 0.0221782178217822 0.627272009849548
102 0 95 3.34520422573412 0.842558758542579 53 12 0.0219374878664337 0.62984573841095
103 0 96 3.34639388741199 0.842858399401179 53 12 0.0218922520464496 0.630009412765503
104 0 97 3.35119769800169 0.844068338290889 53 12 0.0217513069454817 0.630422353744507
105 0 98 3.35970880044842 0.846212035185737 53 12 0.0215201465201465 0.631942093372345
106 0 99 3.35814395899677 0.845817897554119 53 12 0.0213836477987421 0.629978477954865
107 0 100 3.36341346683304 0.847145131911441 53 12 0.0212484570622465 0.625109732151031
108 0 101 3.36898199899289 0.848547681719136 53 12 0.0212876427829699 0.625842809677124
109 0 102 3.3690494319236 0.848564666095141 53 12 0.0213217804960924 0.618045747280121
110 0 103 3.36905942625135 0.848567183372956 53 12 0.0211843202668891 0.622248768806458
111 1 87 3.36488361466608 0.847515418999909 53 12 0.020966420966421 0.623214721679688
112 0 104 3.36354378106139 0.847177954240678 53 12 0.0207528957528957 0.624076068401337
113 0 105 3.36797692719412 0.848294533633139 53 12 0.0206226295828066 0.625181674957275
114 0 106 3.37379464483238 0.845777923764382 54 12 0.0207265952491849 0.623251795768738
115 0 107 3.37495639899125 0.846069164377358 54 12 0.0204424103737605 0.623468518257141
116 0 108 3.37083127444126 0.845035035260312 54 12 0.0204647676161919 0.62538069486618
117 0 109 3.36889861683116 0.844550536553989 54 12 0.0202623047450634 0.625758647918701
118 0 110 3.36630691832214 0.84390082262213 54 12 0.0199913081269013 0.62203323841095
119 0 111 3.36112237920556 0.842601108445272 54 12 0.0199401794616152 0.624591827392578
120 0 112 3.36104022026771 0.842580511988405 54 12 0.0197478991596639 0.624541044235229
121 1 49 3.36016158467625 0.842360246481899 54 12 0.0194903581267218 0.621221363544464
122 0 113 3.36610074181772 0.83998524360845 55 12 0.0193063270559545 0.621175765991211
123 0 114 3.36609846778731 0.839984676141183 55 12 0.0191923230707717 0.623215615749359
124 0 115 3.37264894341246 0.8416192983007 55 12 0.0192105953317598 0.623035788536072
125 0 116 3.37353607856838 0.841840676238325 55 12 0.0190322580645161 0.622866988182068
126 0 117 3.37043820965657 0.841067626240078 55 12 0.0187936507936508 0.619749784469604
127 1 113 3.37249733462228 0.841581465461958 55 12 0.0186226721659793 0.623192608356476
128 0 118 3.37169708927558 0.841381770225823 55 12 0.0183932086614173 0.624858796596527
129 0 119 3.38063490767161 0.839835911841582 56 12 0.0182291666666667 0.626703858375549
130 0 120 3.39839750704886 0.836952396135598 58 13 0.0180083482409064 0.625257670879364
131 0 121 3.40927235027384 0.839630636711004 58 13 0.0178508514386377 0.62897115945816
132 1 120 3.41994213638937 0.842258376119689 58 13 0.0176960444136017 0.629683017730713
133 0 122 3.42110003001817 0.842543540478799 58 13 0.0175438596491228 0.63470858335495
134 0 123 3.43044621781498 0.84130342516955 59 13 0.0173942318482774 0.634297609329224
135 0 124 3.43780848021788 0.843108991029872 59 13 0.0174129353233831 0.63085412979126
136 0 125 3.4462976834596 0.845190934692809 59 13 0.0173747276688453 0.628531515598297
137 0 126 3.45002114887981 0.846104099923401 59 13 0.017174753112924 0.625117182731628
138 0 127 3.45332846164196 0.846915205353491 59 13 0.0170845234317148 0.627141058444977
139 0 128 3.45171247434423 0.846518890832787 59 13 0.0169429673652382 0.629443764686584
140 0 129 3.45706053614348 0.844350172196365 60 13 0.0170092497430627 0.623789429664612
141 0 130 3.45392170912012 0.843583547166239 60 13 0.0168186423505572 0.623203635215759
142 0 131 3.45422923916124 0.843658658099489 60 13 0.0166816501847967 0.616766512393951
143 0 132 3.45541933825182 0.843949327111952 60 13 0.0165960799763617 0.621626496315002
144 1 117 3.45240855016155 0.843213974225912 60 13 0.016462703962704 0.624563813209534
145 0 133 3.45374727829221 0.843540944296533 60 13 0.0165229885057471 0.625994563102722
146 0 134 3.45338191723984 0.843451708755456 60 13 0.0165328294756731 0.629110157489777
147 0 135 3.45501830720913 0.843851379556099 60 13 0.0164010809803373 0.627618908882141
148 0 136 3.45587416033075 0.844060412554816 60 13 0.0163173377459092 0.614310681819916
149 0 137 3.45886491916183 0.844790873507876 60 13 0.0161890077997461 0.614477097988129
150 1 136 3.45847884641255 0.844696579355683 60 13 0.0160178970917226 0.612422347068787
151 0 138 3.46302584370094 0.845807134957267 60 13 0.0159823399558499 0.629219949245453
152 0 139 3.46203225161279 0.845564460684732 60 13 0.0158156151969327 0.612655460834503
153 0 140 3.46845828079977 0.84713394979082 60 13 0.01578087375301 0.611831665039062
154 0 141 3.47208712543006 0.844610474597543 61 13 0.015618368559545 0.607174515724182
155 0 142 3.47286895264014 0.844800659759122 61 13 0.0155006284038542 0.625752329826355
156 0 143 3.4799449173801 0.843186722969302 62 13 0.0154259718775848 0.607479393482208
157 0 144 3.48104304768354 0.843452798701515 62 13 0.0153927813163482 0.630212664604187
158 0 145 3.48135992134947 0.843529576832869 62 13 0.015318874465855 0.631893992424011
159 0 146 3.48050894566182 0.843323386384907 62 13 0.0151659899689515 0.622119605541229
160 0 147 3.48871133495517 0.842046316459921 63 13 0.0150943396226415 0.610887289047241
161 0 148 3.4871889769807 0.841678875361572 63 13 0.0150232919254658 0.620285272598267
162 0 149 3.48485285431176 0.841115021462721 63 13 0.0149528410397976 0.61220908164978
163 0 150 3.48838113245101 0.841966617747239 63 13 0.0149208513216693 0.637052655220032
164 1 119 3.49051824704023 0.84248243843142 63 13 0.0148137064192728 0.639051496982574
165 0 151 3.49118584291877 0.842643571467785 63 13 0.0147080561714708 0.638197243213654
166 0 152 3.49423418180377 0.8433793281077 63 13 0.0146038700255568 0.640081226825714
167 0 153 3.49560685810691 0.84371064156811 63 13 0.0144650458119905 0.63705450296402
168 0 154 3.49429042530823 0.843392903216445 63 13 0.0143284858853721 0.639909863471985
169 0 155 3.49286085900126 0.843047858606175 63 14 0.0141941391941392 0.641128301620483
170 0 156 3.49697189424134 0.844040110973421 63 14 0.0142011834319527 0.629823863506317
171 0 157 3.50236380500561 0.845341519476968 63 14 0.0141382868937048 0.6328164935112
172 0 158 3.50264017670974 0.845408225418816 63 14 0.0140078879368965 0.640761911869049
173 0 159 3.50444073059411 0.845842812755043 63 14 0.0139131603710176 0.643369734287262
174 1 159 3.50584357802353 0.846181408413177 63 14 0.0137864593714703 0.639971017837524
175 0 160 3.50718501503016 0.846505181858941 63 14 0.0136617405582923 0.640492081642151
177 0 161 3.50479395893077 0.84592806905492 63 14 0.0136688311688312 0.635764300823212
178 0 162 3.51121119318626 0.844267829320607 64 14 0.0137069851052902 0.634399890899658
179 0 163 3.51085805531983 0.844182917612497 64 14 0.0137116739668635 0.616750836372375
180 0 164 3.50949872301345 0.843856067282943 64 14 0.0136840123030569 0.617482781410217
181 1 122 3.50809163206637 0.843517733427704 64 14 0.0135940409683426 0.616422653198242
182 0 165 3.50623972337002 0.843072443512303 64 14 0.0135666052793125 0.615031480789185
183 0 166 3.50479060164894 0.842724003392195 64 14 0.0135389472406047 0.613867223262787
184 1 36 3.50319510706829 0.842340368038985 64 14 0.0134510298444725 0.633345663547516
185 1 165 3.50120862825799 0.841862720850908 64 14 0.0133642195295795 0.635540723800659
186 1 5 3.50168113090216 0.841976333721167 64 14 0.013337250293772 0.618903875350952
187 0 167 3.50214403425128 0.842087638448866 64 14 0.0132810229584423 0.619835376739502
188 0 168 3.50455885954119 0.842668281193925 64 14 0.0132827324478178 0.623498499393463
189 2 122 3.50301318829762 0.842296625820936 64 14 0.0131983160769143 0.62512081861496
190 0 169 3.503271244583 0.842358675241466 64 14 0.0131149386468535 0.626692295074463
191 0 170 3.50142328221772 0.841914334218111 64 14 0.0130325814536341 0.623338103294373
192 0 171 3.50049608534643 0.841691390496755 64 14 0.0129236704326261 0.625374495983124
193 1 171 3.49952445561064 0.841457762929852 64 14 0.012816317626527 0.628089666366577
194 0 172 3.50696753181313 0.837054064774059 66 14 0.0127644645941278 0.628814280033112
195 0 173 3.51603055011749 0.839217254550401 66 14 0.012899951925645 0.644655346870422
196 0 174 3.51726019546786 0.839510750178581 66 14 0.012873380914618 0.644607901573181
197 0 175 3.5201939488892 0.840210987692645 66 14 0.0127943485086342 0.645668864250183
198 0 176 3.52364611046292 0.841034960498588 66 14 0.0127680513829897 0.64767599105835
199 0 177 3.52534513910262 0.841440490009806 66 14 0.0127416294928985 0.648595809936523
200 0 178 3.52960215284066 0.842456567467295 66 14 0.0127404700269022 0.648686110973358
201 0 179 3.53022756622575 0.842605843105409 66 14 0.012713567839196 0.648496747016907
202 0 180 3.52910174724916 0.842337129083393 66 14 0.0126119402985075 0.648897707462311
203 0 181 3.5286985364939 0.84224088946937 66 14 0.0125609575882961 0.648700475692749
204 0 182 3.52933331742525 0.842392400982953 66 14 0.0124859776618056 0.646665573120117
205 0 183 3.52795744072318 0.842064002394812 66 14 0.0123877137061721 0.646932184696198
206 0 184 3.52760239973951 0.841979260093709 66 14 0.012362505978001 0.64721143245697
207 0 185 3.52605032805734 0.841608806732337 66 14 0.0122898413450154 0.646765887737274
208 0 186 3.52576066208788 0.841539668345694 66 14 0.0122180010318465 0.648448467254639
209 0 187 3.5278763680189 0.842044651706207 66 14 0.0121701969528056 0.645872175693512
210 0 188 3.52958958564637 0.842453567889749 66 14 0.0120767390504233 0.648094296455383
211 1 188 3.53105979404005 0.842804481863385 66 14 0.0119845067213488 0.647148668766022
212 2 188 3.53233348312713 0.843108489989471 66 14 0.011893477770255 0.648043632507324
213 0 189 3.53376493928681 0.843450154457744 66 14 0.0118036305105964 0.64892715215683
214 1 189 3.53506968457125 0.843761575174911 66 14 0.0117149437505536 0.647941112518311
215 0 190 3.5396332503004 0.841829253814303 67 14 0.01164933526392 0.647334218025208
216 0 191 3.54234569536259 0.842474353303782 67 14 0.0115627037600522 0.646446943283081
217 0 192 3.54352089755614 0.842753851069714 67 14 0.0114987080103359 0.649644374847412
218 1 191 3.54547730532934 0.843219142578581 67 14 0.0114140638334187 0.647011935710907
219 0 193 3.5483144916791 0.843893909227794 67 14 0.0114150424893248 0.652510285377502
220 0 194 3.54796262900101 0.843810225898254 67 14 0.0113945791965146 0.650982022285461
221 3 122 3.54595585229797 0.843332955171307 67 14 0.011332503113325 0.649656474590302
222 0 195 3.54470896868196 0.843036409447546 67 14 0.0112710818593172 0.651656329631805
223 0 196 3.54215773144458 0.84242964993661 67 14 0.0112306877012759 0.657346308231354
224 0 197 3.54054873941976 0.842046984146156 67 14 0.0111501636165313 0.657900869846344
226 0 198 3.53933985261367 0.841759475185211 67 14 0.0111306854580397 0.660036385059357
227 1 198 3.5380076923041 0.84144264814691 67 14 0.0110515873015873 0.652227699756622
228 0 199 3.5362726208947 0.841029996957761 67 14 0.0109931170108161 0.660585701465607
229 0 200 3.53536576980773 0.840814321004948 67 14 0.010954738606682 0.653368413448334
230 0 201 3.53665030121225 0.838166570207661 68 14 0.010897287271041 0.65118396282196
231 0 202 3.53791124336303 0.8384654065267 68 14 0.0108404198268597 0.653053164482117
232 0 203 3.53491710259228 0.837755811716132 68 14 0.0107841275868616 0.656397223472595
233 0 204 3.53591727581249 0.837992847240201 68 14 0.0107284020327499 0.655787944793701
234 0 205 3.53549492813388 0.837892753175176 68 14 0.0106732348111658 0.657102704048157
235 0 206 3.5350786437558 0.837794096078859 68 14 0.0106001183957378 0.654531002044678
236 0 207 3.53538068358179 0.837865677847894 68 14 0.0106195664135578 0.65302574634552
237 0 208 3.53707225043885 0.838266569841759 68 14 0.0105473722494999 0.653635561466217
238 0 209 3.53689596124828 0.838224790278149 68 14 0.0104940497655968 0.654831111431122
239 0 210 3.53695593486922 0.838239003694768 68 14 0.0104591289422871 0.65223902463913
240 0 211 3.53503926318585 0.837784763101483 68 14 0.0104953373754565 0.659562826156616
241 1 183 3.5338206194916 0.837495951282807 68 14 0.0104250905383074 0.660579204559326
242 0 212 3.53394426136105 0.837525253722355 68 14 0.0103730822873082 0.661261260509491
243 0 213 3.53615968988182 0.838050298034527 68 14 0.0103734439834025 0.661374986171722
244 0 214 3.53874753471349 0.838663602953604 68 14 0.0103220054181955 0.658853054046631
245 0 215 3.54743526454462 0.837823814940159 69 14 0.0102710607761113 0.660813927650452
246 0 216 3.55286276566935 0.839105667703862 69 14 0.0102037374350671 0.651862621307373
247 1 146 3.55233835222796 0.838981813133644 69 14 0.0101706256273001 0.652687251567841
248 0 217 3.55119685063969 0.838712216328029 69 14 0.0101211216193795 0.658872604370117
249 0 218 3.54905546805674 0.838206470291498 69 14 0.0100720845265133 0.658690333366394
250 0 219 3.54757579957742 0.837857006130001 69 14 0.0100235079012668 0.654085278511047
251 1 217 3.54639310545393 0.837577680581101 69 14 0.0099591916051302 0.654765069484711
252 0 220 3.5477142796295 0.837889711979966 69 14 0.00995983935742972 0.66556715965271
253 0 221 3.54777058261921 0.837903009470156 69 14 0.00991235059760956 0.665115356445312
254 1 160 3.54746615338594 0.837831110184453 69 14 0.00984949092518814 0.662850499153137
255 0 222 3.54992668108608 0.838412231064967 69 14 0.00988142292490119 0.653683543205261
256 0 223 3.55956514087445 0.837841385732002 70 14 0.00989698422084591 0.64553165435791
257 0 224 3.55956390888492 0.83784109574944 70 14 0.00985023930832175 0.644472122192383
258 1 169 3.55804230515491 0.837482944535111 70 14 0.00981924019607843 0.649190366268158
259 0 225 3.55880910426529 0.837663431758632 70 14 0.00978842412451362 0.649953186511993
260 0 226 3.55855803302112 0.837604335248017 70 14 0.00975778964196302 0.651493430137634
261 0 227 3.55733300351889 0.837315990920806 70 14 0.00971237017748646 0.648949086666107
262 0 228 3.55570021163509 0.836931668521752 70 14 0.00966735966735967 0.650899827480316
263 0 229 3.55323289512615 0.836350917839835 70 14 0.009622752726201 0.653776049613953
264 1 219 3.55167908586803 0.835985186170244 70 14 0.00956392032991138 0.651493012905121
265 1 229 3.54918768101357 0.83539876563485 70 14 0.00952021594636171 0.652824759483337
266 2 229 3.54668574736366 0.834809866858374 70 14 0.00946249567922572 0.653479993343353
267 0 230 3.54410256845197 0.834201844778903 70 14 0.00941966838193253 0.653116285800934
268 0 231 3.54277493539354 0.833889349887703 70 14 0.00936303021705206 0.652302622795105
269 2 171 3.54152336197424 0.833594757720831 70 14 0.00930697530342711 0.65292352437973
270 3 171 3.54026157132357 0.833297760648036 70 14 0.00925149533232713 0.653583347797394
271 0 232 3.53840481068159 0.832860721052559 70 14 0.00923819563890584 0.65457010269165
272 0 233 3.53645888859485 0.832402694863078 70 14 0.00918353297535454 0.65519380569458
273 0 234 3.53481099311371 0.83201481741771 70 14 0.00915675823424901 0.653948545455933
274 0 235 3.53484126812544 0.832021943472938 70 14 0.00913012806598654 0.655595004558563
275 1 104 3.53377424816174 0.831770791028859 70 14 0.00907670760611937 0.656134128570557
276 0 236 3.53219515160726 0.831399107299794 70 14 0.00905056014545066 0.654840707778931
277 2 219 3.53061093118366 0.831026217527453 70 14 0.00901128069011281 0.655380964279175
278 0 237 3.52803799752458 0.830420606949473 70 14 0.00898550724637681 0.657045304775238
279 4 171 3.52676415629232 0.830120773441447 70 14 0.00893371004028672 0.657643616199493
280 0 238 3.52884916501531 0.830611537489469 70 14 0.00893436875048698 0.664039254188538
281 0 239 3.53183330418946 0.831313936575294 70 14 0.00889610891931616 0.656554341316223
282 0 240 3.53296479093346 0.831580263046088 70 14 0.00887096774193548 0.655575513839722
283 0 241 3.53365178996849 0.83174196713092 70 14 0.00884595831215048 0.653858542442322
284 0 242 3.53151531875208 0.831239089972141 70 14 0.00880846016001615 0.655080795288086
286 0 243 3.53062033194833 0.831028430255522 70 14 0.00875873994436508 0.6545330286026
287 0 244 3.52801699838527 0.830415664225493 70 14 0.00874682725327228 0.655834853649139
288 3 229 3.52550546217477 0.829824505222739 70 14 0.00871015567086731 0.656976044178009
289 0 245 3.52282949611963 0.829194643141535 70 14 0.00868605079131395 0.658625960350037
290 1 218 3.52067315913779 0.828687090029436 70 14 0.00863770375965498 0.657891392707825
291 4 229 3.51815745759782 0.828094950602029 70 14 0.00860191637630662 0.657800614833832
292 5 229 3.51563681286211 0.827501647657785 70 14 0.00855440215301807 0.658384382724762
293 5 171 3.51435854715947 0.827200772729179 70 14 0.00850733802648848 0.657589256763458
294 6 171 3.51307314609221 0.826898218296602 70 14 0.00846071809456097 0.658182859420776
295 0 246 3.51241895070965 0.826744235452022 70 14 0.00844984230099327 0.658771514892578
296 1 246 3.51171071870778 0.82657753360548 70 14 0.00840385244751975 0.657427728176117
297 0 247 3.51074168388852 0.826349444655382 70 14 0.0083815096004272 0.662625372409821
298 0 248 3.51171364995582 0.826578223555186 70 14 0.00834774587801222 0.660618782043457
299 0 249 3.51115090418698 0.826445765887993 70 14 0.00831424644983967 0.656525790691376
300 0 250 3.51006261245149 0.826189606548395 70 14 0.00826963326963327 0.659359276294708
301 0 251 3.5094574090538 0.826047155312556 70 14 0.00823672971323978 0.66051834821701
302 1 250 3.50835087731212 0.82578670268671 70 14 0.00819285762384683 0.661089301109314
303 0 252 3.50697878989936 0.825463744242701 70 14 0.00816053511705686 0.660724401473999
304 2 250 3.5058558709978 0.825199434448859 70 14 0.00811738648947951 0.659968793392181
305 1 252 3.50446281277012 0.824871539947791 70 14 0.00808563067919298 0.661104142665863
306 0 253 3.50470964558242 0.824929638827097 70 14 0.00806504491508754 0.662845849990845
307 2 252 3.50329117639998 0.824595763160156 70 14 0.00802284175786 0.663338303565979
308 0 254 3.5031829387097 0.824570286448021 70 14 0.00801337359792925 0.659661591053009
309 0 255 3.50270714360036 0.824458295005821 70 14 0.00797171327547412 0.662829399108887
310 0 256 3.50117157973231 0.824096857889722 70 14 0.00795171488790956 0.663208901882172
311 0 257 3.49992991576044 0.823804598183373 70 14 0.00794238334954947 0.662672579288483
312 1 256 3.49835962837035 0.823434987933007 70 14 0.00791199092169966 0.663541495800018
313 3 252 3.49689133218692 0.823089384113354 70 14 0.00787138532205867 0.661562740802765
314 0 258 3.4957144108124 0.822812363354835 70 14 0.00783113784877087 0.663259506225586
315 4 252 3.49423023467572 0.822463021752191 70 14 0.00780155000412235 0.664348959922791
316 0 259 3.49259202947413 0.822077425180169 70 14 0.00782338002785287 0.663169741630554
317 0 260 3.49230829654894 0.82201064084618 70 14 0.00779389918805071 0.662410795688629
318 0 261 3.49171171950675 0.821870220059949 70 14 0.00777474471741988 0.663368880748749
319 0 262 3.49179847232407 0.821890639717352 70 14 0.00775567611010649 0.661480844020844
320 0 263 3.49314344986934 0.822207217109731 70 14 0.00774667571776544 0.666471242904663
321 0 264 3.49360455693536 0.822315751317669 70 14 0.0077177945757197 0.665950953960419
322 0 265 3.49507572351746 0.822662030764458 70 14 0.00768912284852428 0.663598775863647
323 0 266 3.49659738291466 0.823020195081587 70 14 0.00766065830721003 0.666943669319153
324 0 267 3.49739550299517 0.823208054555363 70 14 0.00762266355140187 0.66166740655899
325 0 268 3.49831277544767 0.82342395981128 70 14 0.00760434202124572 0.663004457950592
327 0 269 3.49888557005221 0.823558782747851 70 14 0.00759571563179047 0.668335974216461
328 0 270 3.50014370401688 0.823854919119199 70 14 0.00755838397737263 0.660038352012634
329 1 123 3.50198243950185 0.824287715999085 70 14 0.00753086419753086 0.663544058799744
330 0 271 3.50368626740886 0.824688758676537 70 14 0.00751297781972629 0.661945939064026
