"Character","Node","Appearances"
"MrHenryTilney",65,60
"MrHenryTilney",7,60
"MrKing",6,1
"MrRichardMorland",76,7
"MrRichardMorland",83,7
"MrRichardMorland",1,7
"MrRichardMorland",2,7
"MrRichardMorland",88,7
"MrRichardMorland",51,7
"MrRichardMorland",94,7
"MrsAllen",8,37
"MrsAllen",75,37
"MrsAllen",89,37
"MrsAllen",23,37
"MrsAllen",21,37
"MrsAllen",6,37
"MrsAllen",30,37
"MrsAllen",34,37
"MrsAllen",10,37
"MrsAllen",38,37
"MrsAllen",85,37
"MrsAllen",19,37
"MrsAllen",3,37
"MrsAllen",7,37
"MrsAllen",69,37
"MrsAllen",58,37
"MrsAllen",92,37
"MrsAllen",53,37
"MrsAllen",25,37
"MrsAllen",17,37
"MrsAllen",43,37
"MrsAllen",90,37
"MrsAllen",4,37
"MrsAllen",51,37
"MrsAllen",91,37
"MrsAllen",65,37
"MrsAllen",20,37
"MrsAllen",18,37
"MrsAllen",54,37
"MrsAllen",29,37
"MrsAllen",67,37
"MrsAllen",42,37
"MrsAllen",47,37
"MrsAllen",24,37
"MrsAllen",28,37
"MrsAllen",33,37
"MrsAllen",93,37
"MrsHughes",24,6
"MrsHughes",23,6
"MrsHughes",49,6
"MrsHughes",19,6
"MrsHughes",26,6
"MrsHughes",25,6
"MrsThorpe",23,16
"MrsThorpe",8,16
"MrsThorpe",17,16
"MrsThorpe",9,16
"MrsThorpe",50,16
"MrsThorpe",45,16
"MrsThorpe",89,16
"MrsThorpe",26,16
"MrsThorpe",18,16
"MrsThorpe",25,16
"MrsThorpe",10,16
"MrsThorpe",57,16
"MrsThorpe",38,16
"MrsThorpe",16,16
"MrsThorpe",20,16
"MrsThorpe",19,16
"MrsTilney",24,5
"MrsTilney",71,5
"MrsTilney",73,5
"MrsTilney",72,5
"MrsTilney",67,5
"SarahMoreland",1,4
"SarahMoreland",88,4
"SarahMoreland",3,4
"SarahMoreland",92,4
"Sophia",43,1
"TheViscount",94,1
"William",38,2
"William",59,2
"WilliamThorpe",8,1
