"source" "target" "tag"
99 100 "Mr Wickfield"
99 101 "Agnes Wickfield"
99 101 "David Copperfield"
100 101 "Doctor Strong"
100 101 "Jack Maldon"
79 101 "Mealy Potatoes"
79 101 "Mick Walker"
100 101 "Mr Wickfield"
99 101 "Uriah"
101 102 "Agnes Wickfield"
100 102 "Annie Strong"
101 102 "David Copperfield"
101 102 "Doctor Strong"
101 102 "Jack Maldon"
65 102 "Little Emily"
101 102 "Mr Wickfield"
102 103 "Agnes Wickfield"
102 103 "David Copperfield"
99 103 "Miss Betsey Trotwood"
102 103 "Mr Wickfield"
101 103 "Uriah"
100 104 "Adams"
103 104 "Agnes Wickfield"
66 104 "Daniel Peggotty"
103 104 "David Copperfield"
102 104 "Doctor Strong"
86 104 "Mr Creakle"
103 104 "Uriah"
104 105 "Agnes Wickfield"
102 105 "Annie Strong"
104 105 "Doctor Strong"
102 105 "Jack Maldon"
103 105 "Mr Wickfield"
105 106 "Annie Strong"
104 106 "David Copperfield"
105 106 "Doctor Strong"
105 106 "Jack Maldon"
105 106 "Mr Wickfield"
105 106 "Mrs Markleham"
104 107 "Adams"
106 107 "Annie Strong"
106 107 "Jack Maldon"
106 107 "Mrs Markleham"
105 108 "Agnes Wickfield"
107 108 "Annie Strong"
107 108 "Jack Maldon"
106 108 "Mr Wickfield"
107 108 "Mrs Markleham"
78 109 "Barkis"
97 109 "Clara Peggotty"
104 109 "Daniel Peggotty"
106 109 "Doctor Strong"
66 109 "Ham Peggotty"
94 109 "Jane Murdstone"
102 109 "Little Emily"
103 109 "Miss Betsey Trotwood"
99 109 "Mr Dick"
94 109 "Mr Murdstone"
68 109 "Mrs Gummidge"
106 110 "David Copperfield"
109 110 "Doctor Strong"
109 110 "Miss Betsey Trotwood"
109 110 "Mr Dick"
108 111 "Agnes Wickfield"
110 111 "David Copperfield"
110 111 "Miss Betsey Trotwood"
110 111 "Mr Dick"
108 111 "Mr Wickfield"
104 111 "Uriah"
111 112 "Agnes Wickfield"
111 112 "David Copperfield"
111 112 "Miss Betsey Trotwood"
111 112 "Mr Wickfield"
111 112 "Uriah"
112 113 "David Copperfield"
110 113 "Doctor Strong"
80 113 "Mr Micawber"
112 113 "Mrs Heep"
80 113 "Mrs Micawber"
112 113 "Uriah"
113 114 "David Copperfield"
113 114 "Doctor Strong"
113 114 "Mr Micawber"
113 114 "Mrs Micawber"
114 115 "David Copperfield"
114 115 "Doctor Strong"
114 115 "Mr Micawber"
113 115 "Mrs Heep"
114 115 "Mrs Micawber"
113 115 "Uriah"
115 116 "Mrs Micawber"
112 117 "Agnes Wickfield"
115 117 "Doctor Strong"
81 117 "James Steerforth"
112 117 "Miss Betsey Trotwood"
111 117 "Mr Dick"
107 118 "Adams"
117 118 "Agnes Wickfield"
117 118 "Doctor Strong"
112 118 "Mr Wickfield"
118 119 "Agnes Wickfield"
115 119 "David Copperfield"
118 119 "Doctor Strong"
117 119 "Miss Betsey Trotwood"
118 119 "Miss Larkins"
117 119 "Mr Dick"
118 119 "Mr Larkins"
119 120 "Miss Larkins"
109 121 "Clara Peggotty"
119 121 "David Copperfield"
119 121 "Doctor Strong"
119 121 "Miss Betsey Trotwood"
119 121 "Mr Dick"
119 122 "Agnes Wickfield"
121 122 "David Copperfield"
121 122 "Miss Betsey Trotwood"
120 122 "Miss Larkins"
121 122 "Mr Dick"
118 122 "Mr Wickfield"
115 122 "Uriah"
122 123 "Agnes Wickfield"
108 123 "Annie Strong"
122 123 "David Copperfield"
108 123 "Jack Maldon"
122 123 "Mr Wickfield"
108 123 "Mrs Markleham"
123 124 "Agnes Wickfield"
123 124 "Annie Strong"
123 124 "Jack Maldon"
123 124 "Mr Wickfield"
123 124 "Mrs Markleham"
124 125 "Agnes Wickfield"
122 125 "Uriah"
123 126 "David Copperfield"
104 126 "Mr Creakle"
126 127 "David Copperfield"
117 127 "James Steerforth"
122 127 "Miss Betsey Trotwood"
127 128 "David Copperfield"
127 128 "James Steerforth"
127 128 "Miss Betsey Trotwood"
109 129 "Daniel Peggotty"
128 129 "James Steerforth"
128 130 "David Copperfield"
129 130 "James Steerforth"
126 130 "Mr Creakle"
129 130 "Mrs Steerforth"
129 130 "Rosa Dartle"
130 131 "David Copperfield"
130 131 "James Steerforth"
130 131 "Mrs Steerforth"
130 131 "Rosa Dartle"
81 131 "Tommy Traddles"
131 132 "James Steerforth"
131 132 "Mrs Steerforth"
131 132 "Rosa Dartle"
109 133 "Barkis"
121 133 "Clara Peggotty"
129 133 "Daniel Peggotty"
132 133 "James Steerforth"
132 133 "Littimer"
58 133 "Minnie Joram"
57 133 "Mr Joram"
58 133 "Mr Omer"
132 133 "Mrs Steerforth"
132 133 "Rosa Dartle"
109 134 "Little Emily"
133 134 "Minnie Joram"
133 134 "Mr Joram"
133 134 "Mr Omer"
133 135 "Barkis"
133 135 "Clara Peggotty"
134 135 "Little Emily"
134 135 "Minnie Joram"
134 135 "Mr Omer"
135 136 "Barkis"
135 136 "Clara Peggotty"
133 136 "Daniel Peggotty"
131 136 "David Copperfield"
133 136 "James Steerforth"
136 137 "Daniel Peggotty"
